network,node1,node2
0.0,29886,344114
0.0,344114,756399
0.0,953296,652844
0.0,953296,967495
0.0,652844,1504057
0.0,652844,929429
0.0,652844,775163
0.0,652844,1054476
0.0,967495,1300474
0.0,967495,1493656
0.0,967495,204246
0.0,967495,1261890
0.0,30288,1456005
0.0,30288,250274
0.0,250274,1403796
0.0,250274,753350
0.0,331969,911988
0.0,741545,419686
0.0,459755,271179
0.0,459755,829827
0.0,845786,1277240
0.0,353808,420175
0.0,353808,113077
0.0,353808,455031
0.0,353808,634332
0.0,800896,742882
0.0,800896,504030
0.0,937111,162135
0.0,937111,1047756
0.0,937111,1306257
0.0,640758,823935
0.0,640758,1526940
0.0,1526940,1560822
0.0,1526940,848353
0.0,684281,443958
0.0,684281,554140
0.0,846454,157688
0.0,1018006,981753
0.0,981753,746855
0.0,1366958,1094647
0.0,610930,588062
0.0,610930,655210
0.0,588062,1362953
0.0,588062,1183721
0.0,588062,811390
0.0,588062,994166
0.0,588062,1169085
0.0,655210,288611
0.0,655210,1402435
0.0,655210,829827
0.0,746855,1136921
0.0,882084,768561
0.0,882084,89881
0.0,152997,1381777
0.0,152997,841936
0.0,152997,1011288
0.0,1007180,471823
0.0,471823,393823
0.0,1381777,339266
0.0,1381777,317292
0.0,1381777,502033
0.0,1415686,1266934
0.0,66401,1168600
0.0,66401,1360901
0.0,66401,339266
0.0,31111,65464
0.0,65464,266644
0.0,168814,448071
0.0,168814,554817
0.0,168814,516754
0.0,1121477,54825
0.0,1121477,1305961
0.0,388695,1297763
0.0,1297763,450289
0.0,1231933,341686
0.0,1231933,410789
0.0,1231933,1496416
0.0,1492215,705875
0.0,1492215,617944
0.0,1492215,385290
0.0,884673,520373
0.0,520373,1059825
0.0,31567,1144269
0.0,31567,384983
0.0,1144269,983311
0.0,1144269,136548
0.0,340085,263099
0.0,263099,227538
0.0,222081,101929
0.0,222081,288611
0.0,222081,452845
0.0,136623,74162
0.0,136623,1451177
0.0,869274,1545759
0.0,869274,1027628
0.0,1053324,614199
0.0,1053324,1265422
0.0,89881,53785
0.0,89881,826846
0.0,1108394,37089
0.0,1108394,1249516
0.0,1108394,537586
0.0,31704,187118
0.0,187118,1235881
0.0,1052103,595272
0.0,595272,200618
0.0,595272,1083319
0.0,271179,856118
0.0,1020721,295837
0.0,1020721,856118
0.0,1020721,234772
0.0,929020,430097
0.0,572548,918365
0.0,572548,212661
0.0,572548,1105333
0.0,572548,1302275
0.0,918365,99446
0.0,918365,1517433
0.0,212661,807324
0.0,1105333,82668
0.0,1105333,729318
0.0,1105333,448071
0.0,1302275,1410542
0.0,1302275,811796
0.0,1450792,430097
0.0,1450792,1387977
0.0,826846,53785
0.0,1257334,177286
0.0,1257334,1454947
0.0,1257334,1548548
0.0,1257334,518591
0.0,177286,901621
0.0,177286,249392
0.0,177286,1105522
0.0,1454947,675450
0.0,1454947,793501
0.0,1454947,1325775
0.0,1548548,230243
0.0,1548548,1074855
0.0,518591,121666
0.0,518591,806265
0.0,1391851,636471
0.0,1391851,1365874
0.0,1544412,389079
0.0,1544412,1488294
0.0,1544412,882374
0.0,1544412,842292
0.0,601477,636471
0.0,1545212,633259
0.0,1545212,848717
0.0,42730,1426512
0.0,1231857,587575
0.0,1231857,666981
0.0,587575,208076
0.0,666981,1454519
0.0,666981,1230592
0.0,1570066,919587
0.0,919587,1407542
0.0,1242987,576085
0.0,1242987,1403420
0.0,1548373,761246
0.0,761246,107424
0.0,761246,270342
0.0,761246,1405552
0.0,33138,151525
0.0,151525,799193
0.0,48539,1585607
0.0,310191,1218474
0.0,1511139,1488294
0.0,1558783,1531598
0.0,1558783,300547
0.0,1558783,368190
0.0,342378,805490
0.0,342378,84460
0.0,342378,368190
0.0,161259,1178696
0.0,161259,803096
0.0,161259,83496
0.0,1178696,1272244
0.0,1178696,693875
0.0,1178696,960151
0.0,803096,279283
0.0,83496,547358
0.0,536167,1387977
0.0,1027084,111020
0.0,1027084,994166
0.0,1027084,1402435
0.0,111020,84460
0.0,111020,1462888
0.0,111020,1531598
0.0,994166,1058169
0.0,994166,614199
0.0,1402435,390846
0.0,1402435,295837
0.0,1083989,1240020
0.0,1240020,735627
0.0,1455204,478156
0.0,1455204,206143
0.0,478156,998901
0.0,478156,1521417
0.0,206143,76462
0.0,206143,822659
0.0,33424,712012
0.0,712012,1197731
0.0,74604,1482308
0.0,74604,605114
0.0,1482308,946636
0.0,605114,532887
0.0,605114,1557891
0.0,33426,1409581
0.0,33426,985592
0.0,33426,137778
0.0,1409581,130839
0.0,1409581,1559748
0.0,1409581,1437332
0.0,985592,701385
0.0,985592,658503
0.0,985592,172103
0.0,985592,977282
0.0,137778,1476386
0.0,137778,1032666
0.0,575038,707967
0.0,575038,86849
0.0,707967,1394236
0.0,707967,1328918
0.0,778102,1154212
0.0,778102,1569104
0.0,1154212,118515
0.0,1154212,267335
0.0,33534,223022
0.0,33534,1487446
0.0,33534,597932
0.0,223022,464400
0.0,1487446,885091
0.0,1487446,937039
0.0,597932,1183500
0.0,79066,1011067
0.0,79066,702829
0.0,702829,315408
0.0,702829,435754
0.0,390846,797549
0.0,390846,1375933
0.0,797549,368190
0.0,797549,366345
0.0,797549,1304359
0.0,1375933,661446
0.0,1375933,805490
0.0,1375933,811390
0.0,1375933,1462888
0.0,789217,400112
0.0,400112,249884
0.0,34176,1551756
0.0,34176,882422
0.0,34176,122019
0.0,882422,148768
0.0,882422,883109
0.0,122019,685295
0.0,122019,542383
0.0,156949,915287
0.0,915287,1266141
0.0,342247,321556
0.0,342247,1041766
0.0,321556,513926
0.0,321556,1331783
0.0,778081,236163
0.0,778081,770133
0.0,236163,35003
0.0,236163,1570749
0.0,236163,1107479
0.0,770133,1267790
0.0,770133,1415090
0.0,34483,1323608
0.0,34483,54487
0.0,54487,1302893
0.0,54487,96115
0.0,767887,1562478
0.0,767887,1365874
0.0,502033,1360901
0.0,34517,956286
0.0,34517,1382293
0.0,34517,1141797
0.0,956286,1394813
0.0,1382293,329779
0.0,1141797,1573063
0.0,1141797,546241
0.0,218905,335930
0.0,335930,850728
0.0,1488294,1503919
0.0,968606,1168600
0.0,968606,447688
0.0,968606,724723
0.0,1091732,905834
0.0,1091732,1297647
0.0,895053,1178120
0.0,1178120,1133690
0.0,447688,588434
0.0,34685,915898
0.0,34685,1471585
0.0,915898,209093
0.0,915898,655554
0.0,1280899,595513
0.0,1280899,680618
0.0,595513,897920
0.0,595513,806936
0.0,680618,443676
0.0,680618,824869
0.0,64882,953822
0.0,64882,532080
0.0,64882,101929
0.0,64882,113124
0.0,35003,345641
0.0,35003,295154
0.0,345641,430085
0.0,295154,1451845
0.0,379917,731344
0.0,379917,1016826
0.0,379917,1412916
0.0,731344,1193576
0.0,1016826,1526238
0.0,1016826,1581291
0.0,1016826,913054
0.0,1412916,417902
0.0,1340261,1529238
0.0,1340261,727445
0.0,1340261,1461821
0.0,1340261,1384461
0.0,1529238,308474
0.0,1529238,1340770
0.0,727445,795822
0.0,727445,400682
0.0,727445,300943
0.0,1461821,264924
0.0,1461821,823224
0.0,1461821,1585966
0.0,1384461,362136
0.0,1384461,322670
0.0,35263,1518753
0.0,35263,1565623
0.0,1518753,1059825
0.0,1518753,1317476
0.0,87569,201659
0.0,87569,201929
0.0,707282,1506481
0.0,1331000,718735
0.0,1331000,1094086
0.0,1094086,1287043
0.0,35724,470162
0.0,35724,1451158
0.0,470162,267955
0.0,470162,352339
0.0,589843,739055
0.0,589843,1132227
0.0,589843,531762
0.0,739055,1039521
0.0,531762,1422344
0.0,790581,1101630
0.0,790581,1169107
0.0,790581,119019
0.0,1101630,104437
0.0,1101630,813860
0.0,1169107,1362577
0.0,119019,506908
0.0,36294,447966
0.0,174049,1401201
0.0,174049,1508729
0.0,1401201,1422026
0.0,1401201,771349
0.0,1508729,1545678
0.0,1508729,1524487
0.0,1130285,715923
0.0,1130285,634332
0.0,882003,1552743
0.0,882003,1545759
0.0,1321765,1290518
0.0,1321765,848040
0.0,1321765,1077703
0.0,461391,553688
0.0,1074393,448522
0.0,448522,1093239
0.0,1484512,437381
0.0,1484512,1390650
0.0,1484512,1248676
0.0,437381,531526
0.0,1390650,1227617
0.0,1248676,769686
0.0,785664,419644
0.0,670682,841936
0.0,670682,695361
0.0,971409,1213757
0.0,37089,1082272
0.0,37089,300943
0.0,37089,126745
0.0,1082272,995200
0.0,1082272,754333
0.0,1082272,602700
0.0,300943,1236202
0.0,300943,564182
0.0,126745,1113062
0.0,1437830,113077
0.0,1437830,1451177
0.0,1437830,323327
0.0,113077,356444
0.0,1451177,117140
0.0,1451177,420175
0.0,323327,866964
0.0,323327,1362953
0.0,323327,1265422
0.0,323327,690084
0.0,795736,742882
0.0,795736,1376682
0.0,795736,1144575
0.0,822659,1047756
0.0,822659,554817
0.0,37328,1374019
0.0,37328,1213738
0.0,37328,1407998
0.0,1374019,577810
0.0,1213738,197021
0.0,1213738,128318
0.0,1407998,244138
0.0,1407998,1542946
0.0,717197,1574727
0.0,717197,274221
0.0,274221,848333
0.0,274221,1452967
0.0,310290,885091
0.0,310290,222789
0.0,310290,1275261
0.0,1469297,785533
0.0,1469297,524083
0.0,1469297,793756
0.0,1348820,1053620
0.0,1348820,460860
0.0,1053620,1393112
0.0,1053620,1503919
0.0,37467,163606
0.0,37467,896322
0.0,37467,78091
0.0,37467,1475234
0.0,163606,455772
0.0,163606,1441446
0.0,163606,285241
0.0,896322,80372
0.0,896322,1504366
0.0,78091,763519
0.0,78091,1193805
0.0,78091,754333
0.0,1475234,1132234
0.0,1475234,212082
0.0,1475234,713063
0.0,651750,1362953
0.0,651750,614199
0.0,651750,1297647
0.0,651750,676923
0.0,1001045,1219634
0.0,1001045,237500
0.0,1001045,685224
0.0,495137,776031
0.0,495137,226240
0.0,776031,225421
0.0,776031,1161662
0.0,226240,1197207
0.0,226240,1419687
0.0,536987,632516
0.0,536987,175381
0.0,632516,1549380
0.0,715924,356840
0.0,715924,573778
0.0,573778,75226
0.0,573778,747904
0.0,768561,382984
0.0,768561,1094647
0.0,129548,1094647
0.0,129548,382984
0.0,1400917,1393112
0.0,1400917,1560345
0.0,1400917,1083319
0.0,1400917,306697
0.0,1393112,718030
0.0,1393112,1136921
0.0,1393112,1230593
0.0,996601,130067
0.0,419644,201929
0.0,419644,805490
0.0,1035636,561167
0.0,1035636,1508888
0.0,561167,280074
0.0,561167,746843
0.0,1508888,1417237
0.0,1508888,1324101
0.0,37905,190062
0.0,1295368,465812
0.0,1295368,1178972
0.0,1506481,1168600
0.0,1394813,176972
0.0,1030018,305390
0.0,1030018,287739
0.0,305390,107639
0.0,1568971,254365
0.0,254365,413658
0.0,38006,583813
0.0,38006,1567934
0.0,583813,466036
0.0,583813,915633
0.0,999843,667675
0.0,999843,1062002
0.0,999843,38648
0.0,667675,660588
0.0,667675,847627
0.0,1062002,1261390
0.0,38648,1108561
0.0,726967,596530
0.0,383187,68266
0.0,383187,1477747
0.0,383187,753909
0.0,383187,645906
0.0,112980,237500
0.0,112980,1369109
0.0,38221,231530
0.0,38221,1075137
0.0,38221,1413315
0.0,231530,1255540
0.0,231530,410789
0.0,1075137,260038
0.0,1413315,325445
0.0,249884,424714
0.0,249884,331070
0.0,424714,337977
0.0,424714,1338664
0.0,331070,527478
0.0,331070,1345178
0.0,953822,1054476
0.0,1575995,619860
0.0,38385,1171092
0.0,38385,368593
0.0,1171092,685194
0.0,368593,563924
0.0,466690,594105
0.0,466690,612139
0.0,594105,1420628
0.0,612139,275088
0.0,1244699,1106710
0.0,1244699,1032666
0.0,1032666,1536376
0.0,1526765,666511
0.0,666511,1443664
0.0,38493,694620
0.0,38493,193668
0.0,38493,813329
0.0,694620,136140
0.0,694620,576085
0.0,694620,1197288
0.0,694620,1570420
0.0,193668,550861
0.0,193668,516288
0.0,813329,1376682
0.0,813329,1170591
0.0,1108561,548359
0.0,1108561,912146
0.0,194159,1355637
0.0,38651,444463
0.0,444463,892960
0.0,39236,1057299
0.0,39236,1109066
0.0,1057299,1569497
0.0,1057299,1549763
0.0,154715,731700
0.0,154715,153393
0.0,731700,956160
0.0,293455,97877
0.0,293455,461118
0.0,461118,534311
0.0,339266,317292
0.0,339266,310838
0.0,39474,892842
0.0,39474,176432
0.0,39474,341878
0.0,892842,847544
0.0,892842,1095026
0.0,341878,43369
0.0,413767,169904
0.0,413767,1428677
0.0,1070366,149432
0.0,1070366,848717
0.0,1070366,575331
0.0,39579,717356
0.0,39579,198901
0.0,39579,1120208
0.0,717356,1018344
0.0,198901,998901
0.0,1120208,529951
0.0,1120208,1479409
0.0,357814,455195
0.0,357814,611089
0.0,1095128,1334392
0.0,1095128,170549
0.0,170549,843902
0.0,170549,57890
0.0,1297914,1473912
0.0,1297914,156834
0.0,1297914,867592
0.0,1473912,403322
0.0,156834,1550365
0.0,867592,1261806
0.0,867592,202980
0.0,867592,718098
0.0,536822,687974
0.0,536822,990603
0.0,827609,1228718
0.0,117140,765885
0.0,117140,616316
0.0,765885,731522
0.0,765885,1550594
0.0,765885,676923
0.0,616316,1044575
0.0,225827,136140
0.0,225827,1163088
0.0,225827,161518
0.0,225827,735019
0.0,1051417,1362953
0.0,1051417,335835
0.0,1051417,550861
0.0,995200,228363
0.0,995200,960151
0.0,995200,913054
0.0,754333,1430205
0.0,602700,1359331
0.0,602700,1314242
0.0,602700,1252345
0.0,1315226,390427
0.0,1315226,726343
0.0,726343,1152740
0.0,726343,542705
0.0,1527720,1527720
0.0,1527720,536739
0.0,1527720,1224377
0.0,536739,1199225
0.0,1224377,1477747
0.0,1224377,924609
0.0,40349,1019768
0.0,1019768,332456
0.0,1019768,326534
0.0,1019768,1562858
0.0,330396,1418809
0.0,330396,591534
0.0,330396,977282
0.0,330396,252537
0.0,1418809,645906
0.0,591534,1077703
0.0,977282,1552743
0.0,977282,101817
0.0,977282,1107109
0.0,252537,658503
0.0,252537,665886
0.0,513542,146720
0.0,1579235,723588
0.0,40925,1174170
0.0,40925,927625
0.0,1174170,1512204
0.0,1174170,974086
0.0,843902,105459
0.0,897138,1551416
0.0,41043,490330
0.0,41043,918942
0.0,918942,1203150
0.0,576085,1304359
0.0,1560822,1518285
0.0,1560822,664984
0.0,1518285,798409
0.0,1518285,1380294
0.0,664984,207133
0.0,664984,125757
0.0,41421,982383
0.0,41421,321695
0.0,321695,1440441
0.0,905834,1533911
0.0,905834,1550594
0.0,1533911,397652
0.0,1533911,829827
0.0,1219634,1055302
0.0,1219634,729318
0.0,1219634,273747
0.0,1219634,1447746
0.0,1055302,705839
0.0,1055302,823144
0.0,1055302,1199225
0.0,1055302,708128
0.0,729318,993215
0.0,273747,465812
0.0,1447746,144489
0.0,1447746,1205310
0.0,1447746,1169117
0.0,1345391,822197
0.0,1345391,382958
0.0,822197,623056
0.0,41833,1026482
0.0,1026482,187893
0.0,925520,1400753
0.0,925520,762784
0.0,1400753,86623
0.0,1400753,249646
0.0,762784,1582887
0.0,420723,1230593
0.0,420723,200618
0.0,420723,1177816
0.0,420723,1116584
0.0,1083319,883311
0.0,41844,155879
0.0,155879,767630
0.0,41978,1386297
0.0,1386297,973526
0.0,1400062,1492976
0.0,1400062,182204
0.0,1400062,727854
0.0,1492976,377380
0.0,1492976,1038674
0.0,182204,1438696
0.0,1362953,715923
0.0,882412,1011288
0.0,882412,1393580
0.0,882412,1560345
0.0,42256,305294
0.0,305294,929729
0.0,457527,1407426
0.0,457527,194451
0.0,457527,611956
0.0,1407426,795822
0.0,194451,207034
0.0,194451,546241
0.0,611956,234800
0.0,611956,376936
0.0,1554882,1323160
0.0,326534,1536799
0.0,326534,1272766
0.0,677425,1111893
0.0,42531,847744
0.0,42531,544682
0.0,544682,1318236
0.0,1235881,500050
0.0,1235881,57004
0.0,500050,57953
0.0,500050,1291671
0.0,500050,616141
0.0,57004,1146204
0.0,57004,498073
0.0,829446,1257990
0.0,1257990,1037078
0.0,1342632,1511017
0.0,1342632,1410583
0.0,1511017,589579
0.0,1410583,1272946
0.0,1410583,268970
0.0,42972,1284082
0.0,1284082,443958
0.0,1082927,718717
0.0,1082927,1142747
0.0,1082927,358198
0.0,718717,1110493
0.0,718717,1030409
0.0,718717,1432569
0.0,1142747,1242370
0.0,1142747,942086
0.0,358198,805810
0.0,358198,585930
0.0,43630,617528
0.0,43630,999899
0.0,999899,718196
0.0,999899,1521237
0.0,43679,1210844
0.0,1210844,642545
0.0,144489,1369109
0.0,144489,973575
0.0,144489,957108
0.0,1369109,1055685
0.0,1369109,300547
0.0,1369109,753909
0.0,973575,204246
0.0,957108,379369
0.0,957108,1149435
0.0,406526,1172493
0.0,406526,1372734
0.0,1372734,276924
0.0,1372734,763709
0.0,1430712,161518
0.0,1430712,565197
0.0,1430712,753909
0.0,898182,766902
0.0,766902,315676
0.0,1053004,396160
0.0,1053004,478112
0.0,396160,1062254
0.0,396160,1011512
0.0,478112,1013869
0.0,478112,541831
0.0,1226831,962696
0.0,1226831,909250
0.0,909250,154716
0.0,909250,207034
0.0,1520758,1012059
0.0,535940,318279
0.0,63928,1128210
0.0,63928,435754
0.0,63928,687338
0.0,1128210,1529736
0.0,435754,249459
0.0,435754,1325687
0.0,687338,336358
0.0,687338,922073
0.0,44430,752254
0.0,473991,783157
0.0,783157,1533147
0.0,698787,197523
0.0,698787,1176598
0.0,197523,1520717
0.0,1176598,1464005
0.0,1435526,427686
0.0,1435526,429386
0.0,427686,167720
0.0,427686,876738
0.0,429386,450587
0.0,44936,830083
0.0,910212,508139
0.0,910212,882979
0.0,910212,564182
0.0,508139,242284
0.0,882979,1390795
0.0,564182,1319073
0.0,564182,1429264
0.0,1517011,406221
0.0,1517011,1389189
0.0,406221,215517
0.0,406221,1174506
0.0,356444,356444
0.0,204246,687974
0.0,943085,425251
0.0,425251,1131259
0.0,304493,1023194
0.0,304493,879850
0.0,304493,1322834
0.0,304493,1552743
0.0,1023194,249459
0.0,1023194,1382206
0.0,1023194,1299770
0.0,879850,48028
0.0,879850,913054
0.0,1322834,197021
0.0,1322834,469373
0.0,1359331,1473259
0.0,1359331,1302551
0.0,1473259,705839
0.0,1473259,241767
0.0,1473259,503414
0.0,1302551,1177196
0.0,225421,1170504
0.0,225421,51101
0.0,225421,1329754
0.0,1170504,337779
0.0,1170504,1168596
0.0,51101,197021
0.0,51101,86447
0.0,1329754,638714
0.0,1329754,1226278
0.0,45743,1012692
0.0,197021,1507159
0.0,1507159,339112
0.0,491225,1374250
0.0,491225,990760
0.0,990760,1584672
0.0,737868,205864
0.0,737868,741004
0.0,737868,1052481
0.0,205864,1287000
0.0,741004,252589
0.0,1052481,1539631
0.0,743825,468364
0.0,743825,1330582
0.0,1330582,1141127
0.0,1330582,1309747
0.0,46546,742004
0.0,742004,680550
0.0,90376,1480659
0.0,90376,1311376
0.0,1480659,1578609
0.0,1311376,841721
0.0,1230593,310838
0.0,1230593,1360901
0.0,47098,601676
0.0,1272244,414458
0.0,1272244,351623
0.0,414458,235454
0.0,351623,411461
0.0,47272,1376123
0.0,47272,1124308
0.0,1124308,752626
0.0,1124308,1371136
0.0,1242370,50470
0.0,942086,997385
0.0,337779,503523
0.0,337779,1251015
0.0,337779,1058643
0.0,503523,747867
0.0,1251015,743264
0.0,1251015,441335
0.0,1058643,1078739
0.0,1058643,1335045
0.0,234800,1419382
0.0,1347777,72956
0.0,1347777,502552
0.0,72956,953726
0.0,1537687,841936
0.0,1537687,1116584
0.0,785689,1286075
0.0,785689,1011288
0.0,1512302,752171
0.0,1512302,1414095
0.0,435956,1531636
0.0,435956,663697
0.0,435956,1451586
0.0,536060,649584
0.0,536060,831731
0.0,48028,995026
0.0,48028,1080806
0.0,1080806,59461
0.0,1401081,63865
0.0,1401081,997553
0.0,997553,691454
0.0,997553,756399
0.0,48604,428321
0.0,48604,223062
0.0,428321,86623
0.0,428321,927836
0.0,48891,333638
0.0,48891,259286
0.0,259286,157535
0.0,259286,1066400
0.0,48942,1424116
0.0,48942,1328073
0.0,1328073,372114
0.0,1164862,1352877
0.0,1278079,1266141
0.0,1278079,577766
0.0,49335,434463
0.0,434463,557767
0.0,1310222,1101943
0.0,1101943,169179
0.0,1101943,1129290
0.0,49688,1569887
0.0,49688,486146
0.0,49688,1417713
0.0,1569887,1172103
0.0,486146,842126
0.0,1417713,1030409
0.0,295837,595410
0.0,595410,657455
0.0,595410,762577
0.0,768734,823144
0.0,49945,1149248
0.0,49945,1186284
0.0,1186284,1386025
0.0,1186284,448400
0.0,1110493,1345028
0.0,1110493,202548
0.0,1345028,245554
0.0,1345028,277623
0.0,1345028,1553870
0.0,202548,1339480
0.0,202548,647158
0.0,893193,65353
0.0,893193,330714
0.0,893193,1256461
0.0,143970,1077703
0.0,143970,960311
0.0,143970,117919
0.0,143970,645906
0.0,1077703,168426
0.0,960311,468192
0.0,117919,57166
0.0,117919,761804
0.0,645906,461824
0.0,800189,1345178
0.0,800189,594650
0.0,1345178,1270389
0.0,594650,1375468
0.0,237500,101817
0.0,237500,1055685
0.0,504030,522191
0.0,76462,730107
0.0,76462,848040
0.0,585749,439881
0.0,585749,886619
0.0,649584,770727
0.0,649584,1253165
0.0,770727,942830
0.0,1253165,251819
0.0,1012059,1352618
0.0,1352618,1387889
0.0,86623,1328558
0.0,249646,1326626
0.0,104009,319115
0.0,319115,1068782
0.0,113474,814341
0.0,695361,389079
0.0,50589,975652
0.0,50589,463056
0.0,463056,76477
0.0,280074,1030186
0.0,280074,871232
0.0,746843,733405
0.0,746843,1531659
0.0,161518,1300474
0.0,161518,1513063
0.0,753909,682944
0.0,201659,842292
0.0,201659,588434
0.0,107424,588434
0.0,86447,82668
0.0,86447,1339210
0.0,86447,630565
0.0,51320,1516751
0.0,700736,784902
0.0,700736,532409
0.0,1334849,679992
0.0,679992,126490
0.0,679992,1481666
0.0,51381,793756
0.0,51381,1339480
0.0,51381,918459
0.0,793756,960863
0.0,793756,1412719
0.0,1339480,1377831
0.0,1339480,606495
0.0,918459,263779
0.0,918459,1285943
0.0,676923,1482839
0.0,1277240,1462888
0.0,1277240,856118
0.0,1277240,1562478
0.0,934972,930838
0.0,934972,225180
0.0,934972,99000
0.0,930838,222789
0.0,930838,1047579
0.0,225180,1345274
0.0,225180,230778
0.0,99000,1323496
0.0,99000,109817
0.0,1058169,1403420
0.0,1403420,288611
0.0,1403420,811390
0.0,1396403,1125053
0.0,1396403,951215
0.0,407385,1386025
0.0,407385,332433
0.0,1552731,232647
0.0,1552731,1202753
0.0,1552731,517064
0.0,51413,1294578
0.0,51413,632432
0.0,632432,432041
0.0,632432,934874
0.0,1345018,138105
0.0,1345018,1327838
0.0,1327838,1047579
0.0,1327838,1004820
0.0,479778,452845
0.0,420175,113124
0.0,634332,202109
0.0,634332,260677
0.0,201929,842292
0.0,805490,486708
0.0,805490,811390
0.0,715923,762577
0.0,715923,682944
0.0,762577,1229870
0.0,682944,203265
0.0,682944,554817
0.0,496727,1506336
0.0,496727,354493
0.0,354493,163979
0.0,354493,969137
0.0,354493,1569497
0.0,54158,685772
0.0,54158,1224859
0.0,685772,163653
0.0,685772,248297
0.0,1302893,752726
0.0,1302893,550928
0.0,96115,350126
0.0,1531636,83521
0.0,1531636,1306471
0.0,663697,783308
0.0,663697,790611
0.0,1451586,71256
0.0,1451586,1109374
0.0,1480619,1435918
0.0,1435918,623344
0.0,1286075,725458
0.0,1286075,130067
0.0,725458,306697
0.0,130067,119080
0.0,1503919,1177816
0.0,317292,1371972
0.0,317292,873379
0.0,529951,202109
0.0,529951,335835
0.0,529951,275455
0.0,212082,1576389
0.0,212082,275698
0.0,1506099,1407203
0.0,1506099,680550
0.0,321540,1262109
0.0,321540,747315
0.0,776325,233203
0.0,776325,969137
0.0,969137,1260028
0.0,54825,700616
0.0,54825,426775
0.0,700616,603474
0.0,426775,1078192
0.0,263492,54860
0.0,263492,442287
0.0,263492,466036
0.0,263492,857696
0.0,54860,648873
0.0,442287,768285
0.0,442287,1458706
0.0,466036,180820
0.0,857696,1271378
0.0,857696,1161077
0.0,322881,465812
0.0,322881,336455
0.0,465812,705839
0.0,465812,1504057
0.0,336455,168426
0.0,336455,1414699
0.0,336455,761804
0.0,336455,708128
0.0,388181,894681
0.0,388181,863929
0.0,388181,1120241
0.0,355161,220131
0.0,355161,380506
0.0,648873,1319073
0.0,648873,247540
0.0,648873,642545
0.0,777378,1180512
0.0,1180512,1206968
0.0,305267,308983
0.0,305267,596779
0.0,596779,841702
0.0,596779,1199173
0.0,883311,1360901
0.0,483761,246952
0.0,648340,837813
0.0,813105,1277402
0.0,813105,1265607
0.0,813105,228365
0.0,1277402,83832
0.0,1265607,519858
0.0,1265607,315676
0.0,1014627,899721
0.0,899721,1133690
0.0,1267790,759468
0.0,55171,138803
0.0,138803,1081429
0.0,372114,1486568
0.0,56090,1501373
0.0,1501373,1575449
0.0,797130,713063
0.0,797130,1154059
0.0,713063,912814
0.0,56559,775410
0.0,56559,1465210
0.0,1465210,1071052
0.0,416619,1001630
0.0,1001630,953726
0.0,335835,260677
0.0,56660,1471403
0.0,1471403,1573063
0.0,1128320,1164045
0.0,1128320,823224
0.0,56808,241767
0.0,56808,354677
0.0,241767,303716
0.0,1450847,720906
0.0,145216,657421
0.0,657421,480015
0.0,550861,1306257
0.0,516288,1507769
0.0,516288,1018344
0.0,879152,1287000
0.0,879152,310158
0.0,1443470,1006525
0.0,1443470,290322
0.0,1006525,563431
0.0,290322,746234
0.0,56876,515994
0.0,515994,70163
0.0,515994,973526
0.0,515994,886619
0.0,415536,842292
0.0,480672,451911
0.0,480672,259786
0.0,451911,1021620
0.0,451911,548562
0.0,1146204,1045757
0.0,1146204,1401266
0.0,498073,253128
0.0,1376682,1406682
0.0,510744,1157542
0.0,1018878,263231
0.0,1018878,243354
0.0,263231,1273730
0.0,263231,1199999
0.0,1256679,613299
0.0,57166,1199225
0.0,1199225,537443
0.0,1199225,911105
0.0,545299,875032
0.0,875032,245315
0.0,875032,747904
0.0,885182,619513
0.0,266733,611590
0.0,866727,1107479
0.0,866727,276712
0.0,1107479,99809
0.0,430265,686626
0.0,794969,371188
0.0,794969,1383982
0.0,371188,277489
0.0,371188,1245848
0.0,57667,1178941
0.0,57667,985156
0.0,985156,507675
0.0,985156,1018764
0.0,338898,1516745
0.0,57890,1184943
0.0,57890,871989
0.0,57890,191512
0.0,1184943,1495618
0.0,1184943,1366781
0.0,871989,221682
0.0,871989,180444
0.0,191512,421593
0.0,191512,1502086
0.0,693875,312832
0.0,693875,444817
0.0,312832,533476
0.0,444817,995227
0.0,444817,941873
0.0,57953,540716
0.0,57953,1193079
0.0,57953,727837
0.0,540716,1010578
0.0,540716,527478
0.0,1193079,1178808
0.0,1193079,1383733
0.0,727837,151879
0.0,727837,675450
0.0,727837,1327226
0.0,668366,527077
0.0,668366,1359693
0.0,1178972,522191
0.0,1178972,1107109
0.0,1178972,1406682
0.0,57983,114022
0.0,57983,910700
0.0,114022,1514720
0.0,114022,124579
0.0,679432,1583149
0.0,679432,1402336
0.0,1402336,690007
0.0,249459,86288
0.0,249459,1399921
0.0,1382206,1309883
0.0,1382206,1050873
0.0,1299770,448071
0.0,1299770,929429
0.0,1299770,665886
0.0,1582531,934874
0.0,59081,754860
0.0,59081,1380126
0.0,1380126,1336153
0.0,1380126,1090878
0.0,1059143,1091729
0.0,1091729,1037226
0.0,775217,391062
0.0,775217,536099
0.0,775217,482301
0.0,391062,228363
0.0,391062,994584
0.0,536099,566696
0.0,482301,92558
0.0,482301,1196070
0.0,891541,138215
0.0,891541,1532871
0.0,805201,218842
0.0,522191,1414699
0.0,522191,778008
0.0,1414699,537443
0.0,778008,1513063
0.0,778008,1141172
0.0,778008,1371136
0.0,634422,1581291
0.0,634422,645649
0.0,634422,984436
0.0,1581291,455772
