network,node1,node2
,411177,1333724
,411177,1557703
,411177,1309086
,506087,1191343
,525041,672474
,525041,1410152
,525041,1308299
,525041,1055153
,525041,437702
,525041,273554
,525041,711572
,525041,892251
,525041,939038
,570348,451043
,570348,665822
,570348,1393144
,570348,301862
,570348,887571
,570348,369919
,570348,1438548
,570348,101063
,570348,113306
,570348,595311
,570348,950358
,570348,1028140
,570348,49544
,570348,1556479
,570348,621653
,570348,824423
,570348,55136
,570348,883670
,570348,217443
,570348,1311916
,570348,420794
,570348,953771
,570348,1144876
,570348,1142887
,651661,1536499
,651661,997476
,651661,1524655
,651661,139006
,651661,816716
,651661,1267456
,651661,1501465
,651661,487096
,651661,203621
,651661,657307
,651661,309584
,651661,592101
,651661,875850
,651661,157222
,651661,1139385
,651661,1086214
,687217,1289344
,687217,319751
,687217,1204581
,687217,599342
,687217,1519968
,687217,569793
,687217,1109864
,687217,788370
,687217,755041
,687217,394460
,687217,675367
,796273,1523498
,796273,727656
,796273,70402
,796273,687124
,796273,120648
,809581,1438341
,809581,1180839
,809581,1303144
,809581,591017
,809581,861004
,809581,625171
,809581,785070
,809581,1323737
,809581,1244551
,809581,550049
,858021,1308691
,858021,625487
,858021,71555
,858021,617189
,858021,1249082
,1264088,1289610
,1264088,810272
,1264088,328069
,1264088,1272227
,1264088,475716
,1264088,1362512
,1264088,1553351
,1264088,647674
,1264088,1162409
,1264088,1272925
,1264088,1011860
,1264088,272962
,1264088,1566441
,1264088,485317
,1264088,688465
,1264088,698951
,1354518,802754
,1354518,235519
,1354518,837105
,1354518,741967
,1354518,1089213
,1354518,75835
,1354518,1152799
,1354518,75000
,1354518,251668
,1354518,1117538
,1523498,716820
,1523498,275948
,1523498,633775
,1523498,312220
,1523498,25284
,1523498,714780
,1523498,1266974
,1523498,1031170
,1523498,801178
,1523498,806406
,226450,214630
,226450,979765
,226450,847421
,226450,1209267
,6716,317685
,6716,267335
,6716,387647
,6716,113676
,329030,600716
,329030,849771
,329030,732153
,329030,733091
,329030,676682
,329030,366030
,329030,356718
,329030,1182858
,329030,305687
,461774,726480
,474956,849215
,474956,596894
,474956,976262
,474956,582186
,474956,639459
,474956,576425
,474956,795786
,474956,1376188
,474956,217209
,474956,466917
,474956,743443
,474956,45385
,474956,979514
,474956,538604
,474956,923308
,474956,1180156
,474956,780364
,474956,1077107
,474956,298690
,474956,718385
,474956,1176962
,474956,1409215
,474956,1352129
,474956,1201964
,474956,1438548
,474956,292442
,474956,939503
,474956,1575111
,474956,1263154
,474956,1054407
,474956,1047231
,574541,239018
,1315662,629187
,1315662,1173396
,1315662,1401144
,1315662,149780
,7511,586057
,55136,794595
,94500,1074729
,94500,541862
,94500,1474328
,94500,1321407
,94500,191938
,94500,253432
,94500,894304
,94500,221586
,94500,325073
,94500,1527890
,94500,378831
,330190,529425
,330190,287400
,330190,145827
,330190,227087
,330190,1179882
,330190,991151
,330190,1053861
,330190,194869
,330190,608856
,330190,422057
,330190,1129303
,330190,1063948
,330190,653441
,330190,1522705
,330190,988453
,330190,1402446
,330190,781802
,330190,210691
,330190,853940
,466111,968037
,466111,50009
,466111,858930
,8022,1501028
,8022,436620
,8022,873242
,8022,1504347
,8022,1201812
,8022,1121925
,139327,399298
,139327,1441410
,181418,1094947
,181418,913853
,181418,224148
,181418,562118
,181418,1278205
,181418,660410
,219710,405153
,476514,253748
,476514,217180
,476514,1144078
,476514,406798
,476514,1028699
,476514,1481343
,476514,1043160
,476514,1029248
,476514,455158
,476514,249031
,476514,1146637
,476514,956669
,476514,1068873
,476514,1005520
,476514,276625
,476514,838267
,514205,1008445
,514205,144170
,514205,987150
,514205,1542031
,514205,770794
,677942,562725
,677942,997648
,868574,868574
,868574,1033142
,868574,234059
,868574,191938
,868574,83407
,868574,507439
,868574,17677
,868574,264901
,868574,232381
,8133,1545352
,8133,1547708
,8133,1176581
,8133,1140945
,8133,327346
,8133,249274
,72552,1437461
,72552,1429633
,72552,653930
,72552,308345
,72552,280289
,72552,27799
,72552,33387
,72552,1411809
,72552,33356
,72552,1264755
,72552,1261964
,72552,513351
,72552,312753
,72552,918429
,72552,1231214
,72552,264978
,72552,1078669
,72552,1196539
,72552,797149
,72552,1131563
,345331,294364
,345331,1026589
,345331,1337524
,345331,699201
,345331,37683
,345331,635990
,345331,368232
,345331,1460285
,345331,1419819
,474410,474410
,474410,126808
,474410,927822
,474410,274818
,474410,667118
,474410,330123
,474410,272962
,474410,1043736
,474410,113517
,474410,43316
,474410,1324958
,474410,577696
,474410,97665
,804722,200366
,804722,39564
,8692,264120
,8692,234342
,8692,1385420
,8692,290891
,8692,1352129
,8692,210289
,8692,1238165
,8692,477961
,8692,223567
,8692,1050899
,8692,127812
,8692,1532125
,8692,466225
,8692,849018
,8692,1516360
,8692,597961
,8692,790363
,8692,738112
,8692,679153
,8692,165235
,8692,330405
,8692,626975
,64925,418661
,64925,1209267
,64925,501150
,113583,654547
,113583,1437461
,113583,434229
,113583,1462160
,113583,1109907
,113583,1574200
,113583,1379590
,113583,329765
,113583,885768
,113583,1129783
,113583,1420987
,113583,354073
,113583,1322522
,113583,290978
,113583,1499183
,113583,705214
,113583,994985
,113583,1339915
,323212,1457088
,323212,1575018
,323212,665273
,323212,111329
,323212,208053
,323212,531413
,323212,163156
,323212,274818
,323212,509864
,323212,316227
,323212,1425326
,323212,309584
,323212,1540950
,325714,1235071
,325714,32124
,325714,891601
,385218,153152
,385218,1089785
,385218,930374
,425121,89809
,425121,136543
,425121,1374428
,425446,1223005
,425446,528517
,425446,1450856
,828225,636136
,828225,241821
,828225,1376336
,828225,835089
,828225,518221
,828225,1281384
,828225,789492
,828225,1104149
,828225,92640
,828225,379762
,828225,495498
,828225,1035911
,828225,299845
,828225,112033
,828225,447592
,828225,286561
,828225,548758
,828225,716084
,828225,201829
,828225,602924
,828225,797963
,828225,177862
,828225,1294553
,828225,463055
,828225,417369
,828225,1404860
,828225,324837
,861305,1204581
,861305,514627
,861305,818172
,861305,1244795
,861305,838593
,861305,387278
,861305,1032146
,861305,1068001
,883110,687450
,883110,337431
,883110,1122952
,883110,1020974
,883110,1309636
,928336,1078351
,1098477,1274117
,1098477,1011620
,1098477,827209
,1098477,25477
,1098477,1385716
,1098477,1002338
,1098477,1303415
,1224248,39564
,1224248,71456
,1249725,625487
,1249725,719443
,1249725,1279510
,1249725,481263
,1249725,498506
,1276649,1279035
,1334535,1341150
,1334535,751278
,1334535,1279510
,1334535,418953
,1334535,1390792
,1457353,290370
,1457353,234342
,1457353,1392656
,1457353,223389
,1457353,108222
,1457353,179214
,1457353,1256783
,1457353,45961
,1457353,1585725
,1457353,1059628
,1457353,1307332
,1457353,1340246
,1457353,1365615
,1457353,66069
,1457353,349462
,1457353,268475
,1457353,1050899
,1457353,1029561
,1457353,141732
,1457353,177433
,1457353,547342
,1457353,585841
,1526889,968037
,1526889,806300
,1526889,1338486
,8696,808752
,8696,818772
,8696,1183098
,8696,866864
,8696,1043609
,8696,366030
,8696,1129698
,8696,1067883
,8696,579622
,73539,150665
,73539,1331946
,73539,1446346
,73539,818638
,73539,368894
,73539,706355
,73539,1517016
,201286,887105
,201286,192292
,201286,921213
,201286,1151700
,201286,555820
,201286,1123922
,242420,1026684
,242420,950462
,242420,202975
,242420,514789
,510836,183368
,510836,33951
,510836,1456079
,510836,337779
,510836,867264
,510836,553559
,625487,475793
,625487,1110478
,625487,24125
,625487,120958
,625487,569793
,625487,1338279
,625487,551127
,625487,360643
,625487,300246
,625487,897382
,625487,446504
,877313,399298
,877313,156665
,1372958,296729
,1372958,334568
,1372958,233507
,1372958,298690
,1372958,909492
,1372958,862725
,1372958,934078
,1372958,428828
,1372958,580350
,1372958,1481255
,1372958,282502
,1372958,1475381
,1372958,667531
,1372958,81672
,1372958,533060
,1372958,1565023
,1372958,1107620
,1372958,420794
,1372958,1182693
,1372958,1326208
,1372958,100314
,1372958,1340912
,1372958,1373335
,8718,183880
,8718,376576
,8718,910944
,8718,510704
,8718,223786
,8718,1090993
,8718,482316
,8718,81672
,8718,190341
,8718,1349006
,8718,1472358
,8718,177018
,8718,1245977
,8718,1109372
,8718,1169272
,8718,490561
,8718,215958
,8718,1428983
,8718,123932
,8718,217443
,8718,1350599
,8718,1100771
,8718,690082
,8718,1026771
,84841,1483160
,84841,1576874
,84841,782618
,84841,1354387
,84841,165408
,84841,1140945
,90453,904557
,90453,100198
,90453,343930
,90453,270433
,90453,1119643
,90453,1076419
,90453,429996
,90453,1493872
,90453,788370
,90453,1249877
,90453,249705
,90453,865299
,90453,1124774
,103864,310727
,103864,488951
,103864,167891
,103864,1107683
,103864,151165
,176344,1338486
,219352,813579
,219352,390983
,219352,1177223
,219352,1485906
,219352,957717
,219352,28813
,219352,953034
,229877,42186
,229877,443832
,229877,291304
,229877,939861
,229877,769058
,229877,316569
,229877,198322
,229877,927801
,229877,1409493
,229877,8759
,229877,184034
,229877,1311732
,229877,177433
,229877,1117549
,229877,233507
,229877,1228823
,229877,1124161
,229877,381140
,229877,657406
,229877,1189280
,229877,802680
,229877,528622
,247140,293920
,247140,790399
,247140,242972
,247140,322663
,247140,890066
,247140,1279826
,265413,840716
,265413,574834
,265413,1437830
,265413,1553849
,265413,595690
,265413,394567
,265413,711072
,265413,1572554
,265413,1420488
,265413,230853
,265413,82746
,279368,123251
,279368,389694
,279368,1456145
,279368,636996
,279368,995598
,279368,1386021
,279368,53080
,279368,178074
,279368,1456146
,279368,323648
,279368,1236615
,554444,373655
,555420,506744
,555420,1564137
,555420,825532
,555420,90645
,644928,330878
,644928,113676
,644928,1562106
,644928,1008445
,644928,310727
,706355,514404
,706355,59210
,706355,326982
,706355,936480
,706355,229835
,706355,863998
,706355,1021749
,805491,1486027
,805491,368232
,805491,1420642
,805491,938106
,805491,457527
,805491,959113
,805491,667688
,805491,101817
,805491,786644
,995598,725147
,995598,1057808
,995598,1441327
,995598,1236955
,1064617,802252
,1064617,1246028
,1064617,401818
,1064617,705065
,1081805,387639
,1081805,1089213
,1081805,1557511
,1081805,39063
,1081805,755473
,1081805,744400
,1081805,422983
,1081805,243640
,1081805,1025592
,1081805,519442
,1189880,1585935
,1189880,893074
,1189880,937878
,1189880,98346
,1189880,159365
,1189880,376329
,1189880,430978
,1189880,36625
,1189880,803751
,1189880,1199585
,1189880,576551
,1189880,919660
,1189880,47033
,1189880,118112
,1189880,184450
,1189880,645479
,1189880,480710
,1189880,58174
,1189880,1223360
,1189880,358810
,1189880,922078
,1189880,990341
,1189880,945914
,1189880,1169741
,1189880,1186123
,1189880,1358812
,1189880,550240
,1189880,1318826
,1189880,679288
,1434254,1434254
,1434254,558476
,1434254,1158965
,1434254,316227
,1434254,871892
,1434254,396238
,1434254,1375097
,1434254,84215
,1434254,249031
,1434254,1104246
,1434254,1315610
,1434254,966368
,1434254,888821
,1553129,516706
,1553129,1018390
,1553129,594551
,1553129,756489
,1553129,974118
,1553129,835152
,1553129,1119025
,8759,453050
,1486027,360401
,1486027,482982
,1486027,204244
,1486027,1518575
,1486027,1544095
,8772,50677
,8772,994930
,8772,1157762
,8772,1558940
,8772,1508417
,8772,1497701
,8772,244503
,8772,764146
,8772,1257278
,8772,927822
,8772,1508359
,8772,917204
,8772,139006
,8772,1324958
,221277,1011028
,221277,931752
,221277,1312308
,221277,1206395
,221277,181527
,221277,441216
,221277,1194092
,221277,65086
,221277,39485
,221277,978318
,221277,910242
,221277,303196
,221277,1536676
,221277,1559968
,221277,1133538
,221277,759721
,221277,869199
,221277,208838
,423746,20254
,423746,667531
,423746,1435882
,423746,594918
,423746,525250
,423746,1284437
,423746,1371451
,423746,1206344
,423746,264120
,423746,1080965
,423746,1524655
,423746,590639
,423746,190971
,423746,1138094
,423746,1574200
,423746,1093063
,423746,1112294
,423746,166919
,423746,422057
,423746,340231
,522348,711072
,522348,710537
,522348,270433
,522348,376661
,522348,1176071
,522348,539693
,522348,703746
,522348,235519
,522348,458425
,522348,251668
,522655,962563
,522655,592101
,522655,853635
,522655,741005
,522655,615009
,522655,515428
,522655,1274500
,522655,1006048
,522655,163156
,522655,1358700
,522655,262837
,522655,356441
,522655,768566
,522655,677065
,522655,396776
,551517,1255530
,551517,364786
,551517,1533665
,551517,482982
,551517,140614
,551517,388267
,551517,957717
,551517,975667
,689620,499313
,689620,265154
,689620,506472
,689620,1063816
,689620,65929
,689620,875839
,689620,1128812
,689620,199750
,689620,1581558
,689620,371347
,689620,798583
,689620,1214568
,689620,1122017
,689620,1157762
,725147,1381777
,725147,995680
,725147,599342
,725147,24247
,725147,389078
,725147,676789
,725147,144407
,725147,541862
,725147,1383923
,725147,1143072
,725493,725493
,725493,828822
,725493,1041046
,725493,748349
,725493,69348
,725493,718918
,725493,1283320
,725493,875850
,725493,838396
,725493,792780
,725493,1112239
,725493,1282437
,725493,1331495
,725493,1036903
,725493,660901
,725493,1084189
,897348,676791
,897348,1261231
,897348,397921
,897348,306334
,897348,471388
,897348,161830
,897348,1348803
,897348,1397782
,897348,1048814
,897348,963636
,897348,1351763
,897348,1005520
,897348,592101
,897348,974891
,1008039,124314
,1008039,519005
,1008039,33356
,1008039,696147
,1008039,775023
,1008039,353959
,1008039,1222395
,1008039,1403444
,1008039,467507
,1008039,26531
,1008039,132982
,1008039,1352397
,1008039,269846
,1008039,588151
,1008039,1431872
,1008039,216603
,1008039,93372
,1008039,948985
,1309644,1224061
,1309644,705568
,1309644,1286075
,1309644,460868
,1309644,1442582
,1309644,804896
,1309644,1465027
,1309644,1072619
,1309644,957292
,1309644,488402
,1354387,284937
,1354387,307172
,1354387,1419191
,1354387,1317513
,1354387,19317
,1354387,298413
,1354387,1416291
,1354387,54554
,1354387,373530
,1354387,1514351
,1409740,1409740
,1409740,110549
,1409740,160965
,1409740,90443
,1409740,783362
,1409740,1283434
,1409740,113264
,1409740,717520
,1409740,1351383
,1504347,1080385
,1504347,80533
,1504347,585076
,1504347,896752
,1504347,400472
,1504347,1247964
,1504347,1440388
,9106,336808
,9106,344744
,912119,261859
,912119,232919
,912119,1129972
,912119,1330910
,912119,434348
,1152664,509845
,1152664,1021749
,1152664,802661
,1152664,970605
,1152664,749101
,1152664,1412425
,1152664,448071
,1152664,772622
,19845,395566
,88757,586057
,88757,925819
,113825,1570818
,113825,1435652
,122259,1516294
,122259,1237345
,122259,871740
,122259,1521834
,122259,1071560
,122259,653544
,122259,212065
,122259,962655
,122259,373038
,122259,34749
,122259,756101
,122259,528661
,122259,502906
,122259,378910
,122259,1112026
,122259,46682
,122259,273728
,122259,533834
,122259,934078
,122259,367039
,122259,151470
,122259,1335035
,122259,536932
,122259,1338133
,191426,528067
,191426,951547
,191426,164986
,191426,617189
,191426,1262802
,211367,1057493
,211367,918261
,211367,1134131
,211367,1173401
,211367,1499580
,211367,1222091
,211367,862700
,211367,1015954
,211367,1079936
,211367,176389
,211367,1509889
,211367,28022
,211367,738263
,211367,878396
,211367,1013230
,211367,976776
,211367,451635
,211367,704988
,211367,929811
,211367,368284
,211367,388433
,211367,110907
,211367,153406
,211367,1498726
,211367,1131263
,211367,759995
,211367,1225728
,211367,487883
,211367,281414
,211367,633107
,211367,355835
,211367,902051
,211367,122800
,211367,682147
,211367,1239942
,211367,1519191
,211367,755474
,211367,340690
,211956,1568837
,211956,808704
,211956,61511
,211956,258653
,211956,420648
,211956,672474
,211956,1477479
,211956,1349636
,269303,225067
,269303,890643
,269303,1258756
,269303,744400
,269303,1047135
,269303,1053225
,269303,332851
,269303,779117
,269303,752396
,269303,994458
,269303,746943
,333811,1248960
,333811,14088
,333811,1391496
,333811,1213295
,333811,1318335
,333811,986517
,333811,1034310
,333811,797513
,333811,981295
,333811,904546
,394567,687124
,394567,765402
,394567,944765
,394567,1440864
,394567,898133
,435042,1556640
,435042,493192
,435042,1122952
,435042,1009553
,435042,337431
,451032,721950
,451032,134828
,451032,953547
,451032,665822
,451032,1127491
,451032,911256
,451032,375164
,451032,592776
,451032,1529801
,451032,866178
,451032,792951
,451032,470522
,451032,1569445
,451032,60134
,451032,482189
,451032,1330279
,451032,241821
,451032,131298
,451032,314687
,451032,1107413
,451032,1004162
,451032,1020181
,451032,230025
,451032,1475381
,451032,1544382
,451032,411311
,451032,776343
,451032,204457
,451032,536335
,453089,110113
,453089,1225055
,453089,1248899
,453089,10152
,453089,746984
,453089,594551
,471865,563439
,471865,1246126
,471865,150554
,471865,835152
,471865,197470
,471865,1444170
,471865,38697
,509360,1387310
,509360,954741
,509360,1534549
,509360,404403
,574836,990170
,574836,1458547
,574836,761877
,574836,1306830
,574836,1180571
,574836,562227
,574836,1258700
,574836,510704
,574836,692884
,574836,415713
,574836,891988
,574836,1052335
,574836,1052998
,574836,1393144
,574836,1038112
,574836,1192172
,574836,92506
,574836,1439580
,574836,1302950
,574836,950768
,574836,842301
,574836,618544
,574836,474929
,574836,848099
,574836,882032
,574836,713683
,574836,1542633
,574836,805938
,574836,941392
,574836,1230900
,577168,1315627
,577168,962667
,577168,786035
,577168,476406
,577168,697120
,577168,395567
,577168,1227046
,577168,142436
,577168,1149630
,577168,627925
,577168,14624
,577168,180633
,577168,312652
,577168,553314
,577168,43791
,577168,1270764
,577168,1428080
,577168,443312
,577168,503917
,577168,819210
,577168,372362
,577168,1478829
,577168,354422
,577168,28024
,577168,753179
,577168,1266246
,577168,1166440
,577168,931793
,577168,1480912
,577168,190275
,577168,1293431
,577168,45495
,577168,456380
,577168,937573
,577168,1078643
,577168,156738
,577168,405544
,644225,845209
,644225,710537
,644225,1058539
,644225,1474328
,644225,1450907
,644225,1416291
,644225,512017
,644225,138669
,644225,856684
,649626,593239
,649626,774169
,649626,1281384
,649626,882537
,649626,412695
,649626,1079525
,649626,579033
,649626,732324
,649626,1483875
,649626,819612
,649626,1385087
,649626,622331
,649626,1072433
,649626,1211867
,649626,1155279
,649626,472555
,649626,16178
,649626,292220
,649626,1405644
,649626,394908
,649626,672220
,649626,919660
,649626,438316
,649626,60134
,649626,501124
,650556,444380
,650556,1222770
,650556,496017
,650556,1151700
,650556,555820
,650556,545413
,681715,975667
,681715,863929
,681715,838593
,681715,1021749
,681715,857776
,681715,730922
,681715,946018
,681715,672474
,681715,1465186
,695864,268928
,695864,806970
,695864,779974
,695864,1254969
,695864,477961
,695864,828814
,695864,336695
,695864,1230679
,695864,869199
,695864,653930
,695864,660901
,695864,1114446
,695864,461637
,695864,146149
,695864,106038
,695864,615307
,695864,1012218
,704870,352326
,704870,852853
,704870,310727
,704870,1351032
,772622,344488
,772622,446920
,772622,576763
,772622,778619
,772622,1537237
,788370,406608
,788370,672491
,793206,1223149
,793206,1244551
,793206,190035
,793206,404317
,793206,1317513
,793206,1347237
,793206,130195
,793206,1526831
,793206,824054
,793206,499084
,825565,1018390
,825565,15893
,825565,773230
,825565,164863
,825565,1441196
,825565,33375
,825565,474291
,825565,973079
,858189,644631
,858189,786644
,858189,113275
,858189,112967
,858189,388267
,858189,808752
,858189,37683
,858189,305687
,912929,470705
,912929,862725
,912929,340231
,912929,1138347
,912929,1575018
,912929,991151
,912929,156017
,912929,1099914
,912929,133305
,912929,866690
,912929,1415256
,912929,1135355
,912929,1496561
,912929,1584422
,912929,1324613
,912929,269846
,912929,218243
,912929,1492424
,912929,16025
,929993,978318
,929993,559904
,929993,872180
,929993,441906
,929993,1364867
,929993,1301072
,929993,1023125
,929993,923415
,929993,1287927
,929993,605815
,929993,1313704
,929993,1438224
,929993,1179831
,929993,762794
,929993,1231214
,929993,490804
,929993,422264
,939395,360579
,939395,425838
,939395,866974
,939395,321752
,939395,518758
,939395,393400
,939395,690538
,939395,140424
,939395,824695
,939395,801462
,939395,1366149
,939395,338311
,939395,876268
,939395,82530
,939395,1110179
,939395,1543330
,939395,986791
,939395,1322671
,939395,451596
,939395,350645
,939395,1537453
,939395,1341473
,939395,1265595
,939395,122474
,939395,906065
,939395,1243469
,939395,630402
,939395,455196
,939395,345816
,939395,226827
,939395,600306
,939395,1226042
,939395,660366
,939395,1411259
,939395,1521483
,939395,62280
,949997,918747
,949997,905794
,949997,123503
,951547,686859
,951547,371347
,951547,699877
,951547,492290
,951547,1396676
,951547,1515249
,951547,1104588
,951547,854232
,951547,258982
,951547,1034594
,951547,978977
,965196,344503
,965196,713426
,965196,1017447
,965196,827209
,965196,1360494
,965196,1446346
,965196,1116059
,965196,896055
,980459,1159934
,980459,1572984
,980459,436694
,980459,794500
,980459,255175
,980459,149780
,983292,478292
,983292,125334
,983292,325119
,983292,1264978
,983292,240302
,983292,203713
,983292,1248174
,983292,602157
,983292,852591
,983292,1101513
,983292,441439
,983292,1458385
,983292,1500994
,997648,1544022
,997648,998875
,997648,1447077
,997648,1221365
,997648,211649
,997648,338576
,997648,1042632
,997648,865993
,997648,235464
,997648,394760
,997648,797119
,997648,623027
,997648,713270
,997648,118247
,997648,1160309
,997648,21139
,997648,160655
,997648,821624
,997648,1293793
,997648,1394613
,997648,633578
,997648,1104149
,997648,179846
,997648,787210
,997648,597293
,1016432,1102626
,1016432,1115071
,1016432,790130
,1016432,658758
,1016432,1282787
,1016432,1262902
,1016432,288903
,1016432,845209
,1016432,509845
,1054749,1323709
,1054749,533591
,1054749,337779
,1054749,1011604
,1054749,164863
,1054749,366030
,1054749,1119570
,1054749,108289
,1077378,921806
,1077378,723895
,1077378,724881
,1077378,459785
,1077378,870526
,1077378,584852
,1077378,478455
,1077378,40909
,1077378,179846
,1077378,1310531
,1077378,854821
,1077378,539765
,1077378,890371
,1077378,1006859
,1077378,1105315
,1077378,865993
,1077378,582894
,1077378,575971
,1077378,1247287
,1077378,1403502
,1077378,1470491
,1077378,1272195
,1077378,40717
,1077378,1094088
,1077378,393456
,1077378,633477
,1077378,1393884
,1089785,336095
,1089785,1247682
,1089785,1450792
,1089785,558476
,1089785,1245398
,1089785,273962
,1089785,888612
,1089785,737529
,1089785,1069247
,1089785,1188491
,1089785,1048191
,1089785,97645
,1089785,181055
,1089785,831617
,1123723,82746
,1123723,1185054
,1123723,890366
,1123723,591017
,1123723,824054
,1123723,995385
,1123723,808704
,1123723,908638
,1123723,1454266
,1123723,916194
,1123723,1106022
,1153376,1118048
,1153376,679288
,1153376,762794
,1153376,97672
,1153376,1366066
,1153376,1553729
,1153376,393399
,1153376,1373735
,1153376,996789
,1153376,138171
,1153376,1476293
,1153376,358810
,1153376,990170
,1153376,1537877
,1153376,318045
,1153376,629481
,1153376,1324051
,1153376,481488
,1153376,178098
,1153376,943034
,1153376,1017993
,1153376,924725
,1153376,1283059
,1156709,1574879
,1156709,1153895
,1156709,585262
,1156709,516318
,1156709,57588
,1156709,973246
,1156709,442427
,1156709,1315266
,1156709,578394
,1156709,816716
,1156709,605815
,1156709,257547
,1156709,140844
,1156709,1032404
,1156709,322395
,1156709,187236
,1156709,1091927
,1189471,1072498
,1189471,1389747
,1201920,1201920
,1201920,647689
,1201920,1213613
,1201920,968446
,1201920,371343
,1201920,883275
,1201920,322669
,1201920,1104246
,1201920,362850
,1201920,689806
,1201920,598407
,1201920,1575896
,1284061,797087
,1284061,553302
,1284061,419924
,1284061,615009
,1284061,219052
,1284061,1127678
,1284061,1046593
,1284061,705158
,1284061,1441594
,1284061,1284541
,1284061,317168
,1284061,839436
,1318335,874323
,1318335,681106
,1318335,317685
,1318335,892881
,1318335,1151700
,1345798,523559
,1345798,1532125
,1345798,407949
,1345798,799546
,1345798,1253030
,1345798,292138
,1345798,165380
,1345798,1570196
,1345798,575106
,1345798,1046100
,1345798,1470740
,1345798,675157
,1345798,1291151
,1345798,227629
,1345798,1198635
,1345798,321304
,1345798,18181
,1345798,201603
,1346514,1057802
,1346514,892133
,1346514,819585
,1346514,866603
,1346514,510718
,1346514,169064
,1346514,316859
,1346514,461083
,1346514,360918
,1346514,1482450
,1346514,1197505
,1346514,827616
,1346514,616248
,1346514,1339553
,1346514,1357754
,1346514,1567440
,1346514,512002
,1346514,489496
,1346514,1161137
,1346514,1516665
,1346514,107211
,1346514,1509636
,1346514,1548606
,1346514,214175
,1346514,592127
,1346514,595307
,1346514,318074
,1346514,91730
,1346514,782265
,1346514,930950
,1346514,538407
,1346514,1217156
,1346514,737437
,1346514,342876
,1346514,922064
,1346514,483642
,1346514,111969
,1346514,1091647
,1346514,902481
,1346514,1196164
,1346514,1400367
,1346514,268264
,1346514,1522070
,1346514,658737
,1346514,629193
,1346514,1372396
,1346514,993134
,1346514,1366219
,1346514,803461
,1346514,176234
,1346514,386197
,1346514,1330576
,1346514,1127756
,1346514,1140035
,1346514,416034
,1346514,374025
,1376363,882032
,1376363,1517512
,1376363,31715
,1376363,577320
,1376363,592125
,1376363,689488
,1376363,1283556
,1376363,561602
,1376363,1463080
,1376363,641438
,1376363,192726
,1376363,424218
,1376363,569291
,1376363,361972
,1376363,172042
,1376363,473191
,1376363,1047284
,1376363,761877
,1376363,287615
,1376363,1354618
,1376363,1284797
,1376363,547468
,1376363,1180571
,1376363,1166440
,1379398,819818
,1379398,642913
,1379398,647689
,1379398,1579985
,1379398,713816
,1379398,1188491
,1379398,1245398
,1379398,657307
,1379398,137697
,1379398,664551
,1379398,1362514
,1379398,517622
,1379398,1323387
,1379398,1198458
,1379398,217180
,1379398,606914
,1435652,800148
,1435652,1406873
,1435652,783073
,1435652,864084
,1435652,1536544
,1435652,1251856
,1435652,125217
,1435652,794284
,1435652,237263
,1435652,1105123
,1435652,877393
,1435652,1425026
,1435652,1531026
,1435652,932045
,1435652,420247
,1435652,623027
,1435652,1409215
,1435652,1324051
,1435652,1472313
,1435652,1543330
,1435652,1199585
,1435652,274728
,1435652,534384
,1435652,685094
,1435652,592776
,1435652,1448541
,1435652,291304
,1435652,1474477
,1435652,649821
,1435652,371971
,1465186,1378103
,1465186,1001931
,1465186,336174
,1465186,790697
,1473942,1341150
,1473942,1173396
,1473942,874323
,1473942,407534
,1473942,895083
,1473942,1119351
,1494674,1458781
,1494674,538557
,1494674,273004
,1494674,917282
,1514351,302063
,1514351,666847
,1514351,249274
,1514351,327346
,1514351,1437855
,1525716,965729
,1525716,1265711
,1525716,57460
,1525716,778619
,1525716,94455
,1525716,302030
,1525716,673976
,1556986,613057
,1556986,100567
,9664,310874
,274953,1164742
,274953,1523589
,274953,892462
,9952,770864
,108956,695751
,108956,1280600
,108956,1115792
,108956,1007021
,108956,139013
,108956,265154
,108956,781604
,108956,1069247
,108956,577696
,108956,1495736
,108956,1323854
,108956,853635
,9976,1221148
,9976,182506
,9976,154709
,170873,424070
,254834,217088
,254834,858865
,254834,979304
,254834,1277997
,254834,661368
,393399,1336551
,393399,423189
,721690,1164742
,721690,175088
,721690,324392
,10152,293589
,10152,749101
,10152,532506
,10152,1329145
,10152,1019651
,10152,1032146
,10152,1349636
,10152,1055302
,257250,587258
,257250,13475
,257250,791609
,257250,863520
,257250,1041540
,257250,406798
,257250,1502597
,257250,1566616
,257250,1447173
,257250,1370500
,257250,714604
,257250,797942
,257250,412326
,257250,367446
,257250,1265273
,257250,274036
,416771,705214
,416771,1313704
,416771,671641
,416771,395643
,416771,851564
,416771,168432
,416771,972050
,416771,1041781
,416771,655074
,416771,495451
,416771,227629
,416771,1195810
,416771,1559968
,416771,430329
,416771,85300
,416771,653930
,416771,47935
,416771,216603
,416771,1462160
,416771,810520
,416771,1426560
,675367,1334538
,675367,912241
,675367,1581986
,675367,742709
,824054,213565
,824054,681106
,824054,1291845
,824054,630362
,865481,933638
,865481,166486
,874903,1269155
,874903,1005424
,874903,1582848
,874903,1458153
,874903,1095196
,874903,1124000
,874903,977348
,874903,1158965
,874903,1160670
,874903,537191
,874903,512150
,874903,1286075
,1182355,908638
,1182355,45667
,1182355,1375828
,1182355,1346017
,1182355,1531106
,1182355,1052244
,1182355,1424210
,1182355,840651
,1182355,1137240
,1182355,1367825
