node1,node2,weight
774135,457527,1
774169,533591,1
774169,1182858,1
774593,341594,1
774593,687450,1
774600,90625,1
774614,592045,1
774896,156527,2
774896,1390014,5
775023,311064,3
775023,1332366,1
775124,1011604,5
775692,197343,2
775692,806300,1
775692,1163844,1
775693,775693,1
775693,1266194,1
775778,56627,20
775778,731019,2
775778,827616,12
775778,1579275,10
775926,346947,1
775926,1508359,1
775974,219597,1
775974,609152,1
775974,1379398,1
775974,1422847,1
776254,253432,1
776254,325683,8
776254,403669,4
776254,690928,1
776254,1441196,1
776343,80268,1
776343,427265,2
776769,917204,5
776769,1182858,4
777005,485317,1
777367,1256486,1
777665,85300,1
777665,1465186,3
777753,1415137,8
777753,1428394,7
778213,133361,1
778619,50009,2
778619,82787,3
778619,221599,1
778619,310874,1
778619,751278,1
778619,985565,2
778619,1372958,3
778619,1478044,1
778808,33356,1
778808,94500,1
778808,171221,6
778808,330190,3
778808,453050,2
778808,820526,2
778808,968037,1
778808,1053551,3
778808,1092243,3
778808,1140945,26
778808,1407508,1
778808,1438885,18
778808,1484309,1
779117,53740,17
779117,298253,10
779117,319142,7
779117,1340358,14
779135,93372,1
779135,214630,6
779135,502691,1
779135,667118,1
779135,791756,1
779135,1309596,2
779135,1419523,9
779135,1499330,1
779135,1559590,1
779196,108605,8
779196,911790,1
779254,612183,1
779254,681106,2
779254,862934,1
779254,991351,1
779254,1057011,1
779254,1080385,4
779254,1124774,2
779342,496113,1
779425,1418814,1
779758,633633,2
779819,1066673,3
779837,496113,2
779837,500779,1
779837,503051,9
779837,1290189,1
779974,519442,1
779974,561602,10
780282,766618,2
780364,742709,2
780364,1349605,1
780406,399650,1
780406,644631,1
781604,204654,4
781604,261859,1
781604,1460285,4
781761,299343,1
781761,405290,2
781761,890371,1
781802,144170,57
781802,184034,1
781802,944765,4
782265,756489,2
782317,217803,2
782317,923318,1
782317,939038,1
782618,26273,4
782618,108289,1
782618,512610,6
782618,531413,1
782618,657406,2
782618,875598,1
782618,986517,1
782618,1057808,2
782618,1258292,2
782618,1362512,5
783073,47935,2
783073,979432,1
783362,94455,2
783362,209049,2
783362,289408,4
783362,387278,11
783362,867832,2
783362,1367849,1
783467,551780,27
783467,568577,2
783467,737644,2
783518,153942,5
784067,244130,1
785070,159365,1
785070,824054,4
785070,866178,1
785070,1370528,1
785073,203927,1
785325,953771,1
785565,796090,24
785843,562118,2
786035,705568,2
786320,754447,1
786320,1147610,1
786320,1405644,4
786400,483097,6
786416,1435525,1
786493,258624,4
786644,44633,17
786644,92116,1
786644,1020320,1
786644,1447173,1
786644,1502597,2
786644,1579275,15
786659,1034310,1
786859,643165,1
786859,1223281,1
786910,59210,1
786910,173352,3
786910,476562,1
786910,1039055,2
786910,1318218,10
786974,123251,1
786974,816162,2
786974,862810,3
786974,1034594,1
786974,1115071,1
787025,182506,1
787025,310721,2
787025,588630,4
787025,1261964,1
787025,1305752,2
787055,63918,4
787210,1261231,1
787513,1112883,8
787801,867338,1
787801,1115295,1
787801,1221690,2
787801,1485094,7
787801,1497701,1
787801,1549839,1
787880,373335,1
787880,713468,2
787880,967128,1
787996,429996,27
788370,9218,3
788370,586057,2
788370,673627,4
788370,1201920,11
788913,444380,3
789344,179846,3
789344,182558,4
789492,472744,1
789492,1097960,12
790086,149780,22
790130,221277,10
790130,551517,1
790130,685309,1
790130,1075063,3
790130,1309644,1
790130,1504347,12
790309,368029,1
790309,553559,4
790309,808704,11
790309,1219199,1
790309,1249043,6
790309,1358215,1
790309,1544227,1
790363,1052103,1
790363,1548606,1
790399,108289,1
790399,509919,3
790399,686859,1
790399,698915,1
790399,1217335,1
790399,1367849,1
790399,1446346,1
790399,1575896,1
790467,534153,13
790697,155323,1
790697,164986,7
790697,403140,1
790697,765428,3
790697,1246752,2
790697,1323709,9
790697,1444515,1
790701,266195,1
790701,267767,1
790701,437110,1
791404,755473,10
791404,862700,5
791537,379882,91
791609,166486,1
791609,201829,1
791609,539980,1
791706,1287583,14
791756,779135,1
791765,97672,2
791765,886616,1
791765,1102743,1
792007,1218727,1
792484,70567,1
792484,446259,3
792484,1011860,2
792608,1018434,2
792664,192292,18
792664,1370543,6
792671,917882,2
792683,200366,1
792683,273664,1
792683,1222770,1
792683,1284033,1
792780,82787,2
792780,199844,34
792780,1210983,1
792951,235454,3
793206,122259,1
793206,422129,1
793206,912241,7
793206,920870,2
793206,939395,2
793206,1168101,1
793206,1345798,2
793413,562118,2
793413,1361527,3
793490,654547,6
793490,749952,3
793598,346240,3
793598,1465027,11
793786,422239,1
793786,507439,2
793786,615678,1
793786,956841,1
793786,1068001,1
793786,1138493,1
793786,1223081,2
793786,1556640,2
793837,351964,2
793837,723959,4
793837,1304790,2
794141,1322444,6
794264,21835,3
794264,358168,2
794264,379882,1
794264,428135,3
794264,654540,1
794264,733444,1
794264,1175787,4
794264,1264088,10
794264,1378103,1
794264,1586043,1
794273,555820,18
794284,833066,1
794284,1292835,12
794500,101097,1
794500,331155,1
794500,610714,3
794500,1028140,3
794500,1034594,4
794500,1443827,10
794500,1456146,3
794500,1481784,2
794500,1529758,2
794595,36324,21
794595,126204,1
794595,166486,1
794595,269303,2
794595,290580,6
794595,309393,1
794595,539552,1
794595,828718,1
794595,954637,3
794595,968394,1
794595,1029510,1
794595,1097960,5
794595,1142180,3
794595,1147201,4
794595,1181396,1
794595,1191343,6
794595,1214443,5
794595,1264205,3
794595,1280763,25
794595,1325055,4
794595,1417595,1
794595,1477093,1
794595,1507757,11
794608,981295,2
794702,60833,1
794702,202346,3
794702,266014,13
794702,621494,11
794702,963188,1
795600,202816,1
795600,1053914,1
795732,8718,2
795732,297641,2
795732,948096,3
795786,563439,15
795786,580350,1
795897,368367,1
796090,618017,2
796090,785565,25
796090,1561809,3
796273,6603,1
796273,291094,1
796273,1385420,5
796325,17677,4
796325,26273,2
796325,662271,1
796325,1483875,1
797087,388398,2
797087,847421,82
797087,997648,5
797087,1087541,2
797087,1440599,2
797119,403669,5
797119,936164,10
797149,618272,2
797149,630823,1
797149,1521619,2
797155,28236,1
797155,493175,2
797155,970910,1
797155,1161757,1
797387,394466,1
797387,948027,1
797387,1409215,1
797387,1411755,2
797459,128069,1
797459,1282668,14
797513,513864,2
797513,803417,1
797513,1041388,1
797513,1063520,12
797513,1176581,1
797513,1278816,7
797830,1351758,1
797942,954741,1
797942,1389747,1
797942,1476386,1
797963,24954,1
797963,1431872,19
798400,39557,3
798400,275205,3
798400,278225,1
798400,313947,3
798400,716084,3
798400,929750,3
798400,1085071,3
798400,1271250,1
798400,1474328,3
798400,1557703,4
798400,1566441,3
798583,502691,1
798583,539980,1
798583,1300718,64
798583,1501028,1
798810,311905,2
798810,1572216,1
798991,300943,46
798991,677152,1
798991,1256241,2
799381,29628,1
799381,402229,1
799381,968446,7
799381,1104321,1
799546,31715,1
799546,108956,1
799546,742089,2
800148,399879,3
800148,1048985,1
800898,755041,29
800898,918461,3
800993,746984,3
801178,104652,3
801178,806300,1
801178,1119351,1
801274,25249,4
801274,336695,3
801274,396040,3
801274,601939,1
801274,985174,2
801274,1368851,1
801274,1468010,7
801274,1508780,3
801274,1571903,1
801369,1589,25
801369,851299,1
801369,900875,2
801369,933024,5
801369,1370500,10
801369,1587230,2
801462,1406892,5
801601,58341,2
801601,474145,3
801601,563296,2
801601,647270,1
801601,778213,1
801601,956700,3
801601,1113092,1
801601,1245275,1
801601,1358772,4
801735,79219,1
801735,316227,2
801735,436137,1
801735,541862,1
801735,602843,1
801735,871557,1
801735,891601,1
801735,971434,1
801735,985396,1
801735,1270292,1
801735,1273662,1
801735,1362548,1
801735,1419523,3
801735,1478044,1
801810,320803,3
801810,1021602,2
802252,16954,1
802252,436502,1
802252,437110,3
802252,749341,1
802252,823144,2
802252,852851,1
802252,1025998,1
802252,1067247,1
802252,1093800,1
802252,1286075,1
802252,1420317,4
802252,1537917,2
802661,106038,1
802661,257250,2
802661,300943,3
802661,524083,2
802661,713816,4
802680,598113,1
802680,1001931,2
802680,1137893,2
802754,225232,3
802754,893279,1
802754,1072189,1
802754,1300718,1
802879,36179,2
802879,1546460,1
803417,217088,1
803417,217486,3
803417,797513,2
803417,1164787,1
803461,1372867,3
803751,1521915,3
804016,15761,15
804016,349986,3
804016,376329,7
804016,590090,1
804016,1062144,1
804016,1129761,1
804394,809335,1
804589,419659,1
804589,1419819,13
804677,1041716,3
804722,8133,1
804722,247140,1
804785,425838,4
804896,175088,1
804896,190896,2
804896,437702,1
804896,1128897,2
804896,1234966,1
804950,25010,1
804950,1101821,2
804950,1202385,1
804950,1442053,2
805085,762266,1
805187,13927,2
805187,141732,3
805187,158672,2
805187,171905,2
805187,213565,2
805187,431866,1
805187,564413,2
805187,618272,2
805187,630474,2
805187,702349,2
805187,765402,2
805187,1119025,1
805187,1319565,2
805187,1322522,1
805187,1342602,2
805187,1361156,1
805187,1536499,1
805371,1244124,2
805371,1409493,1
805491,176344,1
805491,198561,1
805491,217803,1
805491,378074,1
805491,1152664,1
805500,687217,1
805500,1219728,1
805821,1485890,3
805938,540660,2
805938,657307,3
806184,75000,1
806184,297078,1
806184,322663,4
806184,538528,2
806184,575549,4
806184,1450931,1
806300,16015,1
806300,163127,2
806300,214630,9
806300,219890,3
806300,226808,5
806300,286393,5
806300,499006,12
806300,601677,8
806300,732624,6
806300,775692,5
806300,801178,2
806300,811470,4
806300,906178,2
806300,949308,1
806300,1119351,3
806300,1269155,1
806300,1274117,4
806300,1334122,96
806300,1374428,5
806300,1423468,1
806336,1009646,1
806406,656621,5
806406,892881,3
806406,991291,5
806406,1247964,4
806959,555264,15
806959,1156709,4
806970,282837,2
806970,286868,1
806970,1339579,47
807792,204912,1
807792,236836,2
807792,404403,1
807792,836153,2
807792,861912,13
807792,1191343,1
807792,1280763,6
807792,1289048,1
807792,1417595,4
807792,1507757,1
808122,184034,1
808122,202346,1
808122,847345,1
808377,39648,1
808377,179604,1
808377,1266974,1
808378,834392,1
808476,1377464,3
808567,33275,1
808567,610222,1
808664,16048,1
808664,56627,3
808664,71456,2
808664,192149,2
808664,280355,3
808664,446920,2
808664,522231,4
808664,538557,7
808664,1027870,3
808664,1043619,3
808664,1122952,1
808704,30198,1
808704,192731,2
808704,553559,1
808704,790309,7
808704,946301,2
808704,1245398,2
808752,305833,8
808752,393823,22
808752,873913,7
808752,948796,7
808752,1133538,9
808752,1292127,3
808810,1119206,3
808810,1585516,8
808952,295480,5
808952,330878,6
808952,1110478,2
808952,1559968,2
808982,194286,225
809259,1097174,1
809335,804394,1
809335,1563343,1
809375,1219553,2
809457,679153,1
809581,6603,1
809581,229877,1
809581,270149,1
809581,337533,1
809581,970730,1
809581,1281384,1
809581,1287583,2
809581,1526889,1
809846,490804,3
809846,1521915,1
809864,1575815,3
809956,175088,1
809956,385218,1
809956,435691,7
809956,658758,2
809956,764595,6
809956,896973,3
809956,904471,3
809956,968037,1
809956,1317513,2
809956,1357879,1
809956,1440864,1
810238,548758,4
810272,212895,2
810272,718477,13
810272,1462236,1
810463,1071495,5
810520,325714,12
810520,633954,18
810520,1368163,3
811070,762569,5
811470,214630,3
811470,539980,1
811470,806300,2
811470,1300718,3
811470,1546300,3
811568,77291,37
811568,513351,3
811568,593571,9
811568,951416,2
811633,475474,3
811640,1370331,4
811942,1072681,6
811942,1104588,3
811964,395566,1
811964,510268,1
811964,1007021,5
812661,900390,1
812749,1402446,2
812863,99266,3
812863,1043603,1
813199,15726,1
813199,1344943,4
813579,183775,1
813579,243296,1
813579,506914,1
813579,627441,1
813579,685309,1
813579,1441410,3
813579,1498139,1
814086,629187,4
814086,983198,1
814086,1568173,3
814108,299449,3
814108,853692,1
814185,85055,9
814185,148705,2
814185,150665,1
814185,195421,2
814185,202346,2
814185,240216,1
814185,261459,1
814185,276724,11
814185,301276,1
814185,337994,4
814185,344744,2
814185,399298,1
814185,444380,4
814185,637910,2
814185,646138,1
814185,695751,1
814185,714604,3
814185,739231,2
814185,770794,3
814185,963188,2
814185,987077,5
814185,1021749,4
814185,1080965,1
814185,1103084,2
814185,1122764,2
814185,1142518,1
814185,1169741,16
814185,1180763,5
814185,1214061,1
814185,1224215,1
814185,1226920,34
814185,1285825,12
814185,1344560,1
814185,1377464,1
814185,1450856,2
814185,1561809,1
814236,233910,1
814236,1282437,122
815525,500739,5
815525,674589,2
815525,704505,1
815862,853692,8
816162,39485,1
816162,786974,2
816590,402287,2
816590,1154208,1
816590,1478941,3
816658,765814,1
816658,816658,1
816658,931568,1
816658,1063520,7
816716,466587,1
816716,1151568,3
816716,1351276,9
816716,1508729,3
816847,422983,1
816847,620847,1
816847,956841,1
816947,718385,17
816947,998768,5
816947,1023125,3
816947,1419191,6
817067,73634,1
817067,579086,8
817067,724881,1
817067,1475203,22
817140,701482,1
817140,1138347,1
817269,1087389,1
817462,1414591,9
817528,252190,2
817554,156665,1
817554,246452,3
817554,300307,1
817554,446754,2
817554,724732,1
817554,727390,1
817554,831617,1
817554,922454,1
817554,922912,2
817554,936480,6
817554,1169272,1
817554,1313704,1
817554,1486568,2
817649,1023607,13
817659,57460,1
817745,1169741,4
817956,530333,88
818172,108012,1
818172,459829,1
818172,570348,1
818172,714067,1
818172,1077378,1
818172,1098325,1
818172,1445015,1
818210,206305,2
818210,576763,10
818210,770336,1
818210,1264978,1
818210,1481784,3
818580,86968,3
818580,669548,1
818580,882537,3
818638,180190,3
818638,506394,5
818638,515428,8
818638,703969,2
818638,904557,3
818638,1219553,1
818638,1389083,86
818638,1396676,5
818723,113198,2
818723,176665,3
818723,200366,1
818723,766618,1
818723,1222770,3
818772,896408,1
818772,916194,2
818772,1458153,2
819130,1366522,8
819210,897382,3
819585,106179,1
819612,659259,6
819612,1257278,2
819818,675157,1
819818,809581,1
819818,1500994,1
820078,1194180,3
820526,33356,2
820526,236092,1
820526,330190,2
820526,453050,2
820526,528067,2
820526,585796,48
820526,741005,10
820526,768054,16
820526,772390,2
820526,778808,1
820526,896752,13
820526,968037,1
820526,1015952,34
820526,1289168,52
820526,1385815,13
820526,1407508,14
820526,1484309,47
820561,264901,2
820561,439035,5
820561,664193,2
820561,1014667,2
820764,390852,1
820764,1037273,1
821338,786974,1
821338,1129698,5
821624,89380,14
821624,107723,2
821882,1537453,1
822251,78880,1
822251,348620,12
822288,17677,1
822288,511470,2
822288,925829,1
823083,348631,2
823083,654547,5
823083,1160309,1
823083,1173396,2
823144,71989,5
823144,942836,1
823178,832181,3
823372,489434,3
823372,825532,1
823372,858930,1
823372,1523589,1
823744,936104,1
823744,1478022,1
824054,10152,2
824054,177433,1
824054,785070,2
824054,1080671,2
824095,677065,1
824423,90443,1
824423,1114123,2
824543,226450,1
824543,1334161,7
824543,1416250,1
824543,1469630,9
824695,1172238,13
825044,207389,1
825044,403669,2
825044,528681,1
825044,1137540,8
825044,1334538,3
825188,231811,2
825188,277197,2
825188,437702,2
825188,464686,2
825188,594557,2
825188,814108,2
825188,843762,2
825188,853692,2
825188,867338,3
825188,895083,2
825188,1099044,1
825188,1234966,2
825188,1497701,2
825188,1520068,2
825532,71456,1
825532,152198,1
825532,617351,1
825532,823372,1
825532,852853,1
825532,858930,1
825532,1201812,1
825532,1403928,4
825532,1456079,1
825532,1523589,2
825565,31566,1
825565,122259,1
825565,1087389,1
825565,1156818,1
825565,1533887,1
825901,256596,1
826810,26273,1
826810,1032404,1
826810,1057808,1
826810,1575815,1
827034,42186,1
827034,587258,2
827034,641438,1
827034,770794,2
827034,781604,1
827034,979765,9
827034,1011604,1
827034,1239787,1
827034,1252968,1
827034,1254016,1
827034,1323387,2
827034,1475027,21
827141,862725,4
827209,178098,1
827209,414721,8
827209,602368,2
827209,869333,3
827209,1000380,1
827209,1249725,2
827209,1272332,2
827209,1420280,2
827606,888821,2
827606,925926,2
827609,389079,1
827609,406832,1
827609,479047,2
827609,1191476,2
827609,1332366,1
827616,775778,8
828097,505801,5
828097,851248,1
828097,863998,1
828097,1084369,2
828097,1350599,2
828225,5241,1
828225,8692,4
828225,39977,3
828225,100492,1
828225,196512,2
828225,209932,4
828225,234696,4
828225,292800,1
828225,300110,1
828225,300246,1
828225,313481,1
828225,323212,1
828225,323944,1
828225,669485,6
828225,719645,2
828225,725297,4
828225,728207,1
828225,744116,4
828225,785070,3
828225,1013928,1
828225,1098477,1
828225,1179831,4
828225,1235142,3
828225,1362512,6
828225,1523498,4
828225,1562641,2
828352,371343,1
828352,619727,1
828544,230112,1
828544,272962,1
828598,1074729,12
828718,155882,6
828718,160639,1
828718,278225,1
828718,619165,1
828718,629187,1
828718,794595,1
828718,950462,1
828718,1012277,1
828718,1090770,1
828718,1095393,1
828718,1477093,1
828814,1201812,1
828814,1218445,1
828814,1325055,1
828822,814086,1
828822,1176284,2
828913,277514,1
828913,888821,4
829046,319751,2
829046,603259,3
829046,667531,1
829046,878519,5
829046,1238230,8
829046,1324958,1
829046,1351758,1
829330,82538,2
829330,166486,1
829330,171221,4
829330,290370,1
829330,425446,1
829330,435691,6
829330,904471,2
829330,918736,1
829330,1440864,2
829433,182558,26
829965,288856,6
830084,1061196,3
830778,848099,1
830872,317685,1
830872,341594,16
830872,399298,1
830872,1450856,1
830933,662271,3
830933,664193,1
830933,1026684,1
831377,688219,2
831377,968037,2
831617,817554,1
831617,1280479,6
831802,1322444,1
831802,1326208,1
832089,401818,1
832181,51429,2
832181,130248,1
832181,823178,5
832236,1371888,2
832328,75950,1
832328,318045,54
832328,610222,1
832328,1243638,5
832386,1376188,10
832386,1477479,2
833066,739231,4
833066,794284,2
833066,1264374,1
833066,1280600,2
833498,1254924,6
833498,1349006,1
833498,1359217,1
833498,1417442,1
833605,266195,1
833605,1025998,1
834191,958,1
834191,306555,3
834191,521837,1
834317,266011,15
834317,832181,1
834317,1096673,2
834317,1238307,5
834317,1559535,1
834392,92116,73
834392,808378,1
834480,5912,6
834480,1302208,4
835019,365231,1
835019,467895,1
835019,1095208,1
835089,770864,2
835089,861004,2
835109,103846,1
835109,109443,1
835109,330878,1
835109,588874,2
835109,890066,1
835109,1410152,1
835152,47231,1
835152,308345,2
835152,310874,1
835152,360401,3
835152,391310,36
835152,577320,1
835152,1374428,1
835152,1531106,2
835152,1543217,2
835174,215044,4
835174,310727,1
835174,345174,1
835174,346426,1
835174,471443,1
835174,484291,3
835174,487653,4
835174,582182,1
835174,661039,2
835174,731019,1
835174,750491,3
835174,760885,1
835174,1064485,1
835174,1145188,1
835174,1390792,6
835174,1409740,1
835174,1458781,1
835174,1565023,1
835305,393318,15
835465,258653,3
835465,423014,2
835465,480435,3
835465,500175,1
835465,744163,2
835465,1309086,1
835624,51429,1
835624,352605,1
835624,418661,2
835624,471443,1
835624,484291,1
835624,544098,2
835624,566294,4
835624,1215447,1
835624,1392546,1
835624,1444170,1
835624,1447054,1
835707,344488,1
835707,723611,1
835707,852591,8
835707,867264,1
835707,883275,1
835726,1496883,2
835726,1515359,1
835944,408202,3
835944,527732,8
835944,564743,3
835944,653930,1
835966,1152294,9
836051,486357,1
836051,622821,1
836051,660233,1
836051,668773,1
836153,330752,1
836153,680832,2
836153,727656,1
836153,807792,1
836153,1078351,1
836153,1191343,5
836153,1223460,1
836471,75000,2
836471,384457,1
836471,444380,2
836471,689806,5
836471,719200,2
836471,1279803,6
836471,1402446,2
836471,1497181,1
836471,1510761,1
836471,1587773,2
837105,47033,1
837105,619736,1
837105,837105,1
837105,1081276,1
837105,1581183,1
837108,261979,2
837108,274036,2
837108,291094,1
837108,304125,5
837108,372509,1
837108,396776,4
837108,486969,1
837108,948074,4
837108,1067883,1
837361,375570,1
837361,647674,3
837361,742089,4
837536,57588,1
837536,221277,1
837536,225296,1
837536,270005,3
837536,596169,2
837536,725493,1
837536,1119570,2
837536,1173625,4
837536,1417564,3
838233,399650,1
838233,742089,1
838233,888821,1
838267,233507,4
838267,568577,1
838267,955297,2
838267,1442445,2
838284,1177164,6
838316,771131,2
838316,1433743,1
838396,1043603,4
838396,1472057,7
838396,1570928,3
838593,67376,3
838593,258982,1
838593,293920,1
838593,970910,1
838593,1096521,1
838593,1137982,1
838719,1365494,1
838842,349462,4
838866,1490757,6
838896,349986,1
838896,590090,1
838896,593239,1
838896,1062144,2
838907,1160670,4
839243,373655,1
839243,424070,1
839243,544990,4
839243,1410469,1
839243,1445812,2
839243,1469215,3
839436,446920,2
839436,1237685,1
839436,1273553,1
839436,1480912,1
840021,723895,2
840101,132519,1
840101,369054,1
840101,713468,5
840284,66274,1
840284,476514,4
840448,1127084,3
840651,304118,19
840651,1159397,3
840651,1239787,3
840651,1452189,1
840716,365231,1
840716,378685,1
840716,676402,4
840716,1102626,1
840716,1442582,1
841615,647467,5
841661,576486,39
841661,857734,2
842301,756075,1
842338,150554,2
842338,398651,2
842338,579655,1
842338,895512,2
842542,89809,1
842542,143793,1
842542,194682,1
842542,476510,1
842542,641775,2
842542,1229732,1
843653,749482,3
843653,1467687,3
843762,204244,1
843762,231811,1
843762,299449,4
843762,312196,1
843762,464686,3
843762,825188,1
843762,895083,1
843762,934579,206
843762,1190569,1
843762,1234966,1
844241,165380,2
844241,177433,3
844241,257250,1
844241,1294647,1
845000,1063546,3
845000,1081805,1
845209,164986,9
845209,200504,1
845209,247999,1
845209,250950,12
845209,403140,79
845288,651326,3
846200,92116,1
846232,30338,1
846232,348620,1
846232,926744,4
846232,965981,1
846232,1195011,3
846232,1266246,86
846232,1304146,3
846232,1536310,1
847345,23397,2
847345,160965,8
847345,344744,1
847345,808122,1
847345,1433705,2
847421,288856,5
847421,348620,8
847421,617591,2
847421,671112,4
847421,772622,2
847421,797087,62
847421,1168101,3
847421,1230759,1
847421,1247535,1
847421,1371075,1
847421,1379398,1
847421,1431049,1
847421,1514351,4
847421,1528338,5
847772,904546,1
848099,554554,5
848099,830778,2
848139,526741,2
848139,530386,1
848139,570348,1
848139,753897,2
848139,952991,1
848139,1077378,5
848139,1094947,1
848139,1209259,1
848139,1327347,2
848139,1432031,1
848139,1546827,1
848147,211367,4
848147,516706,1
848147,1289897,1
848224,376723,1
848280,946301,3
848280,1175787,1
848283,356441,2
848283,1206668,2
848283,1540507,2
848436,1085774,6
848651,112967,20
848651,160655,1
848651,639987,1
848651,1222901,1
848651,1242515,3
848700,1077378,1
848700,1098325,2
848700,1127550,1
848813,338311,1
849018,1274934,1
849215,202975,6
849215,1033142,1
849650,82230,6
849650,171221,1
849650,435691,1
849650,1296421,1
849650,1299530,2
849768,254834,2
849771,201603,1
849771,243588,1
849771,276364,3
849771,430113,2
849771,983198,5
849771,1127473,4
849771,1441327,1
849784,78450,1
849784,90645,1
849784,107202,4
849784,156527,4
849784,202975,2
849784,218718,3
849784,475386,2
849784,1188977,1
849784,1324691,1
849784,1347237,1
849784,1367825,1
849784,1459379,12
849784,1488048,1
850755,187724,3
850755,1153895,1
850831,50995,1
851120,1010573,5
851177,891601,2
851248,345832,1
851248,716820,1
851248,828097,1
851248,1031219,1
851299,801369,3
851464,476514,1
851464,1191514,1
851564,1102889,1
851564,1165986,1
851761,1362548,1
852135,970978,2
852417,406027,3
852417,958115,1
852422,1110367,1
852422,1158211,1
852591,12983,1
852591,835707,16
852591,852591,1
852851,802252,1
852853,114986,1
852853,120858,2
852853,225232,2
852853,302209,1
852853,330752,2
852853,499733,3
852853,825532,5
852853,858930,2
852853,1044109,1
852853,1223460,1
853035,223567,1
853035,445827,3
853387,165793,1
853387,1570928,2
853522,151165,11
853522,1136818,1
853522,1284886,4
853522,1439672,8
853572,653441,16
853572,976627,3
853635,168428,1
853635,1298704,1
853635,1420572,1
853692,52678,8
853692,62345,1
853692,175765,9
853692,204244,1
853692,214384,9
853692,231811,5
853692,298710,8
853692,299449,4
853692,325073,1
853692,437702,9
853692,464686,9
853692,543286,1
853692,735145,1
853692,814108,5
853692,815862,11
853692,825188,9
853692,843762,1
853692,895083,10
853692,1035952,2
853692,1190569,8
853692,1234966,10
853692,1529801,7
853692,1549839,4
853765,656426,1
853856,9218,1
853940,124314,8
853940,184450,1
853940,946018,1
853980,136483,2
854232,14704,1
854232,613057,5
854232,1456918,2
854349,356718,2
854349,1053558,1
854498,626522,10
854676,378337,10
854676,514627,1
854676,752396,1
854720,958443,5
854821,597961,6
854821,1533648,1
854884,1235926,1
855807,232381,1
856684,254618,2
856684,379940,1
856684,493192,1
856684,806184,2
856684,1216546,1
856853,219505,1
857104,736769,2
857734,252267,9
857734,841661,1
857773,331741,3
857776,560322,1
857831,265690,1
858021,6603,1
858021,294457,2
858021,1453976,1
858189,122259,2
858189,167183,3
858189,276316,1
858189,1086921,3
858189,1221148,2
858865,381288,19
858865,528517,1
858865,600716,2
858865,979939,1
858865,1003078,2
858865,1013486,4
858930,120858,1
858930,269736,1
858930,705880,1
858930,823372,1
858930,825532,1
858930,852853,1
858930,1078351,1
858930,1095393,1
858930,1417595,1
858930,1523589,1
858930,1529172,45
858966,658481,10
859848,6288,1
859848,143724,2
859848,229569,1
859848,617591,1
859848,726305,3
859848,920870,1
859848,1067123,1
859848,1351871,2
859848,1435652,1
859958,228754,1
860304,655074,2
860760,601583,3
860882,667506,8
861004,171221,7
861004,209409,3
861004,407340,2
861004,770864,2
861004,835089,2
861173,62309,3
861173,345174,1
861305,94219,5
861305,216477,3
861305,325683,3
861305,403669,1
861305,436620,1
861305,816947,2
861305,1053551,1
861505,441745,1
861505,487096,1
861505,641956,1
861505,997648,1
861505,1121721,1
861505,1318335,1
861505,1435652,2
861702,481263,1
861702,520570,1
861886,757513,1
861912,211367,1
861912,807792,39
861912,936148,6
861912,1191343,1
862700,791404,3
862725,168857,1
862725,436694,22
862725,827141,1
862810,326982,1
862810,331155,1
862810,786974,6
862810,1316157,1
862810,1481784,1
862810,1522587,3
862810,1529758,5
862934,108348,1
862934,225067,7
862934,519179,5
862934,560322,2
862934,612183,1
862934,665253,1
862934,681106,1
862934,779254,1
862934,857776,3
862934,941194,1
862934,959113,1
862934,965729,4
862934,991351,5
862934,1057011,1
862934,1080385,1
862934,1100731,1
862934,1124774,1
862934,1223005,2
862934,1277997,1
862934,1337524,2
863086,1290290,1
863086,1365441,2
863461,1206395,1
863520,18830,1
863520,360918,1
863520,419142,1
863807,428828,1
863807,1072189,4
863807,1072498,5
863807,1319899,1
863807,1445812,1
863929,350046,1
863929,479047,1
863929,827609,1
863929,879060,7
863929,1018063,1
863929,1094088,2
863929,1191476,3
863985,1442469,27
863988,478364,1
863988,499313,4
863988,529425,35
863988,730005,4
863988,1482999,4
863998,45667,3
863998,153152,1
863998,716820,1
863998,738111,2
863998,828097,2
863998,864893,3
863998,889635,1
864084,213565,1
864893,389592,1
864893,863998,4
864893,1137240,2
864893,1293357,2
864893,1314535,1
865299,873242,1
865299,918429,1
865481,10152,4
865504,100358,104
865876,204628,5
865876,267869,3
865876,477665,5
865876,705505,5
865876,827606,1
865876,1377464,1
865993,904557,1
866178,785070,1
866213,883670,7
866213,1154365,6
866603,1190874,2
866690,1095208,1
866690,1557899,7
866797,336174,1
866797,655074,5
866839,47231,1
866839,420648,1
866839,429998,1
866839,510836,1
866839,522348,2
866839,1221365,11
866839,1330125,1
866864,62309,5
866864,539693,5
866864,658575,4
866864,691231,2
866864,956669,1
866864,1002990,5
866974,1166440,1
867264,71456,1
867264,72552,1
867264,262837,1
867264,835707,1
867264,995385,3
867264,1244551,1
867264,1380020,2
867304,9218,2
867304,228754,8
867304,228991,1
867304,390852,9
867304,408227,1
867304,526741,8
867304,577168,2
867304,609152,2
867304,744880,1
867304,771131,4
867304,838316,4
867304,939395,2
867304,968047,7
867304,969132,6
867304,1049977,1
867304,1104850,1
867304,1121925,1
867304,1123723,2
867304,1145325,9
867304,1194469,1
867304,1249504,9
867304,1359969,2
867304,1508488,2
867304,1556398,6
867304,1572554,2
