node1,node2,weight
709062,340815,13
709062,375910,2
709062,516288,6
709062,707456,2
709062,735348,10
709062,765885,2
709062,793756,1
709062,803811,5
709062,1272766,2
709062,1398597,1
709170,57953,3
709170,542485,2
709170,762577,1
709170,1182247,17
709170,1245848,4
709170,1528259,2
709170,1582841,4
709215,34532,1
709215,259314,1
709215,403253,1
709215,568723,1
709215,808033,1
709215,1043393,12
709215,1241472,1
709518,123962,2
710079,273554,1
710079,701207,2
710079,1133386,39
710079,1263341,1
710079,1424277,3
710211,1277358,1
710211,1455565,1
710214,834726,127
710552,1393855,1
710552,1534204,5
710986,111490,3
710986,117223,5
710986,134231,4
710986,248616,2
710986,443390,14
710986,498159,1
710986,668347,2
710986,776634,1
710986,798202,3
710986,874903,1
710986,996197,2
710986,1058999,1
710986,1069293,1
710986,1087507,5
710986,1146144,1
710986,1176618,1
710986,1191090,1
710986,1197546,1
710986,1223613,2
710986,1234378,5
710986,1234820,4
711153,863929,1
711153,879060,5
711437,1267896,5
711437,1317883,1
711437,1542473,1
711628,232825,29
711628,267583,33
711628,320914,1
711628,402745,1
711628,768561,21
711628,798409,1
711628,1016273,40
711628,1050571,4
711628,1107378,2
711628,1107620,1
711628,1329771,20
711628,1330950,17
711628,1482807,9
711726,180444,3
711726,763519,20
711771,5505,1
711771,176718,2
711771,1068382,1
711833,119470,1
711833,239930,43
711833,295837,99
711833,464784,7
711833,1258141,2
711833,1271737,2
711833,1427471,3
712012,170681,1
712012,1195036,1
712444,400682,2
712469,243249,1
712469,1262219,1
712469,1360494,1
712705,325635,1
712705,601477,17
712705,783398,2
712705,804680,11
712705,1367016,1
712705,1411274,1
713063,684281,6
713063,862862,5
713063,1216986,1
713149,19897,36
713484,79390,6
713484,173715,22
713484,550658,1
713484,603547,1
713484,620208,1
713484,799193,2
713484,861275,2
713484,1008519,2
713484,1126720,1
713484,1292344,78
713484,1348820,1
713484,1482118,1
713500,29239,5
713500,478575,104
713562,928622,43
713562,1416443,4
713816,112619,1
713816,311851,2
713816,416771,1
713816,675367,3
713816,802661,2
713816,804005,1
713816,1151667,2
713816,1328752,1
713931,594085,2
713931,1391475,1
714116,198901,15
714116,1484942,17
714279,1219634,1
714440,1495703,1
714459,298323,6
714459,1174129,3
714626,306916,1
714683,797549,1
714892,142897,1
715229,953296,6
715607,42089,1
715607,71442,5
715607,98626,1
715607,118645,20
715607,147564,1
715607,175513,3
715607,210692,87
715607,228289,3
715607,260470,1
715607,269784,28
715607,274798,57
715607,366097,11
715607,392886,3
715607,462495,6
715607,511637,1
715607,675035,2
715607,682992,1
715607,826959,2
715607,902245,7
715607,1257035,4
715607,1341525,60
715607,1443022,3
715607,1476360,2
715923,71989,3
715923,266195,1
715923,468232,11
715923,549226,1
715923,615307,2
715923,672474,17
715923,749341,1
715923,790701,1
715923,807154,2
715923,823144,2
715923,1330910,1
715923,1420317,8
715923,1537917,2
715924,37467,13
715924,536060,1
716208,804680,6
716208,882374,3
716208,971409,1
716208,1018108,2
716348,1498330,2
716348,1574820,1
716348,1585966,7
716669,589237,2
716669,1176898,3
716865,652844,1
717153,929577,23
717197,37328,13
717197,496242,35
717356,411840,1
717356,502033,11
717356,532080,1
717356,542485,9
717356,1078045,1
718030,253388,34
718030,502033,1
718030,510091,1
718030,525475,4
718030,793501,1
718030,1078045,3
718030,1079865,1
718030,1444130,2
718030,1561911,5
718057,1076455,1
718098,87085,1
718098,432250,3
718098,1033973,2
718098,1297914,1
718196,110329,4
718196,212249,130
718196,1564645,6
718211,667100,1
718471,1400917,1
718717,1247392,4
718717,1295675,6
718717,1383379,31
718717,1464591,1
718735,1466882,2
718805,486543,3
718805,903306,1
718926,74162,5
719100,522017,1
719604,1576389,48
720242,66527,1
720242,398609,30
720242,665886,55
720388,2237,4
720388,187118,1
720388,216315,1
720388,388433,2
720388,572409,1
720388,1292886,2
720388,1422026,1
720388,1431269,6
720589,613101,23
720589,995227,6
720589,1560103,1
720696,18384,1
720696,223779,1
720696,330434,2
720696,445704,4
720696,685772,1
720696,1007050,9
720696,1133619,6
720906,168922,1
720906,1224680,1
720906,1416505,4
720906,1552743,2
720915,24108,1
720915,101817,1
720915,155103,1
720915,161830,1
720915,247934,3
720915,319557,1
720915,325827,1
720915,390983,37
720915,402555,1
720915,430097,2
720915,461118,1
720915,571176,3
720915,676923,3
720915,746130,20
720915,774135,2
720915,827609,2
720915,882422,7
720915,1006458,10
720915,1061290,3
720915,1374019,1
721304,237500,5
721304,652844,38
721304,906607,3
721304,1010219,6
722157,187442,4
722157,406295,1
722157,636471,5
722157,835818,7
722157,965375,5
722157,991229,4
722157,1172622,4
722157,1356292,14
722157,1571053,1
723263,665394,1
723263,834825,3
723263,1545212,1
723288,64826,1
723288,89941,2
723288,184305,3
723288,259314,4
723288,615315,18
723288,853209,1
723288,1120868,3
723288,1174129,1
723332,54554,8
723332,393823,62
723332,548008,7
723332,808752,1
723332,873913,7
723332,948796,1
723332,973079,9
723332,995680,4
723332,1075137,1
723332,1292127,13
723588,428962,4
723588,1341525,3
723653,21608,4
723653,120709,34
723653,124492,2
723653,315676,11
723653,604045,70
723653,932145,5
723653,1129419,2
723653,1144575,4
723653,1402435,9
724723,50510,1
724723,763519,1
724723,766021,15
724723,1110493,98
724723,1249516,8
724723,1451122,2
724723,1564487,2
724887,245467,1
724887,599015,1
724887,1503077,3
725106,393602,8
725106,1005450,11
725106,1328826,2
725458,353818,3
725458,419422,1
725458,498949,1
725458,649512,17
725458,835207,2
725458,981753,2
725458,1167765,12
725964,141215,3
726342,995881,1
726343,429386,1
726343,983102,7
726343,995200,13
726442,60865,1
726442,204925,2
726442,609261,8
726442,660588,2
726442,1073252,1
726442,1168596,1
726442,1460903,1
726442,1487754,12
726480,32956,2
726480,156665,11
726480,235454,7
726480,267335,1
726480,273554,3
726480,382836,2
726480,479047,1
726480,524083,3
726480,579622,2
726480,744364,1
726480,746943,2
726480,761246,7
726480,892441,3
726480,1080206,1
726480,1191201,1
726480,1263341,20
726480,1264895,5
726480,1297273,2
726480,1394242,1
726480,1450792,1
726480,1486568,10
726480,1553849,9
726967,161598,9
726967,411730,1
726967,470235,1
726967,521542,1
726967,1421175,1
727162,880157,7
727445,136761,11
727445,295818,2
727445,785533,44
727445,1567498,7
727837,669316,7
727837,762864,2
727837,1057745,6
727854,330714,3
728012,1354211,1
728387,1150169,1
728954,72705,2
728954,248505,1
728954,256671,1
728954,265970,1
728954,271576,31
728954,277913,3
728954,403000,1
728954,466317,1
728954,580906,2
728954,588861,1
728954,592526,1
728954,623579,1
728954,843994,35
728954,863340,2
728954,976963,2
728954,1123862,5
728954,1129772,3
728954,1141728,5
728954,1156662,1
728954,1175615,3
728954,1239782,1
728954,1288149,20
728954,1339474,3
728954,1379246,1
728954,1396273,3
728954,1499403,1
728954,1551084,3
728954,1558275,4
728954,1582514,2
729107,3504,1
729107,31656,5
729107,226715,16
729107,237628,2
729107,612386,11
729107,639151,1
729107,756614,2
729107,974314,6
729107,1040099,17
729107,1203522,1
729107,1235460,1
729107,1445323,4
729107,1487754,3
729107,1510740,12
729107,1550569,12
729237,695489,1
729318,92405,3
729318,223568,1
729318,934764,1
729318,1002751,11
729318,1111375,1
729486,982908,7
729486,1290518,1
729486,1400917,1
729496,118390,1
729496,540275,5
729496,619699,7
729496,683926,2
729496,842315,3
729496,1193576,1
729496,1407998,24
730107,90281,6
730107,816248,1
730107,1052964,2
730107,1183717,4
730107,1420987,1
730325,1531636,42
730377,357461,21
730377,381646,5
730377,1461577,1
730920,537414,2
730920,683236,12
730920,691127,4
730920,1458832,1
730920,1582841,1
731097,233865,28
731097,847455,3
731097,1412925,16
731344,132090,1
731344,1341525,2
731522,104370,1
731522,368163,4
731522,466800,2
731522,762577,3
731522,1187762,2
731522,1417043,1
731522,1560103,1
731700,182551,14
731700,510374,13
731788,222081,10
731788,639506,3
732094,72705,2
732094,114437,5
732094,137540,3
732094,246288,4
732094,265970,2
732094,277913,2
732094,381315,30
732094,389055,8
732094,438978,3
732094,580906,1
732094,588611,1
732094,588861,2
732094,592526,3
732094,616428,1
732094,625243,21
732094,661143,3
732094,701663,8
732094,791937,4
732094,815309,2
732094,873379,1
732094,998190,1
732094,1020009,1
732094,1053503,7
732094,1058639,1
732094,1071915,1
732094,1092844,7
732094,1129772,1
732094,1193048,1
732094,1319614,1
732094,1324064,2
732094,1364337,7
732094,1373851,1
732094,1379246,2
732094,1388111,1
732094,1396273,7
732094,1413579,26
732094,1463616,2
732094,1482802,7
732094,1497061,2
732094,1499403,3
732094,1556835,4
732094,1557613,2
732107,66401,1
732107,564881,3
732107,596779,4
732107,776031,24
732368,385623,55
732368,1123058,3
732530,3371,1
732530,163245,11
732530,1055995,22
732530,1517433,3
732530,1524621,2
733142,123962,1
733142,178139,1
733142,411840,5
733142,488858,15
733142,612589,1
733142,746855,11
733142,764917,4
733142,917073,1
733142,927228,8
733142,1066587,5
733142,1078045,1
733142,1083165,12
733142,1438766,2
733142,1561911,10
733228,137540,2
733228,248505,6
733228,265970,4
733228,588861,1
733228,701663,1
733228,1053503,2
733228,1236499,2
733228,1239782,2
733228,1396273,1
733228,1482802,4
733228,1556835,1
733250,867535,5
733250,1407203,1
733270,143190,3
733270,837084,2
733270,1044420,3
733405,1235460,1
733405,1247867,1
733405,1423895,1
733635,133001,2
733635,212082,4
733807,1124726,7
733807,1228718,6
733816,11854,2
733816,24108,45
733816,46494,2
733816,67497,1
733816,118210,1
733816,133979,1
733816,165380,1
733816,169171,7
733816,199766,2
733816,226854,1
733816,264593,1
733816,289128,2
733816,290801,25
733816,319490,1
733816,320116,3
733816,445704,3
733816,457693,4
733816,467052,5
733816,473191,1
733816,474656,4
733816,544269,1
733816,644322,3
733816,667166,37
733816,804991,5
733816,812127,12
733816,820906,8
733816,877418,4
733816,887548,2
733816,962111,4
733816,989434,1
733816,991229,1
733816,1046888,1
733816,1067579,1
733816,1265595,1
733816,1301553,4
733816,1344369,1
733816,1356292,7
733816,1439847,2
733816,1451178,2
733816,1511370,18
733816,1554289,2
733816,1580675,6
733816,1585441,1
734692,15355,10
735019,37128,1
735019,410266,12
735019,1154230,1
735084,542410,1
735178,886736,10
735348,340815,1
735348,695097,1
735348,709062,9
735348,1008634,2
735348,1059966,1
735348,1272766,30
735352,456703,8
735396,255072,1
735396,321182,50
735396,339855,1
735396,1120250,2
735396,1390959,1
735627,758849,1
735627,1347009,4
735627,1422344,6
736047,52286,3
736047,134231,8
736047,368184,4
736047,421806,3
736047,516803,3
736047,814762,6
736047,1111208,4
736047,1176618,1
736047,1219478,1
736047,1220899,1
736047,1254299,2
736047,1484194,2
736244,450237,1
736319,834726,3
736319,1185262,3
736319,1376682,1
736319,1447860,25
736671,13475,7
736671,135017,2
736671,152709,2
736671,152997,1
736671,156114,2
736671,240621,4
736671,242972,4
736671,256578,8
736671,298944,3
736671,393000,6
736671,395566,13
736671,410266,1
736671,410619,1
736671,500779,5
736671,536119,52
736671,571176,1
736671,598550,46
736671,612565,2
736671,653544,17
736671,811964,3
736671,886616,1
736671,985552,9
736671,1110503,20
736671,1135279,1
736671,1168858,3
736671,1292886,1
736671,1338486,9
736671,1360494,1
736671,1416131,3
736671,1420488,5
736671,1450792,2
736671,1469686,6
736671,1542031,19
736671,1567570,6
737028,993481,1
737459,1043953,6
737459,1325500,7
737623,219969,2
737623,673901,2
737868,46494,3
737868,378774,14
737868,663288,8
738183,639506,7
738183,771327,15
738183,1202066,1
738183,1236797,3
738183,1400811,1
738183,1406774,1
738212,185939,2
738212,305390,1
738212,1216986,1
739055,544682,3
739055,706425,2
739293,6548,1
739293,193025,1
739293,400872,1
739293,542856,26
739293,744478,4
739316,71940,26
739316,1242238,4
739316,1255540,1
739531,166282,4
739531,842990,5
740100,847744,1
740100,1562858,1
740246,339252,4
740246,776634,57
740648,332433,32
740648,465557,1
740648,1100378,1
740648,1203356,2
740648,1254675,2
740648,1468660,4
740648,1475125,1
740775,21549,6
740775,755248,4
740775,1452844,16
740775,1473714,33
740864,232337,5
740864,1488731,8
741004,750512,12
741004,1358000,130
741026,641972,8
741026,1054476,17
741094,588434,3
741545,228277,6
741545,272198,1
741545,1451177,3
741545,1495618,2
741839,230109,1
741905,117919,2
741905,156405,62
742004,799520,3
742004,1300250,3
742209,381386,62
742209,977112,9
742404,896475,1
742404,1417713,63
742461,114116,2
742461,520434,11
742461,567054,13
742461,589442,15
742461,802179,1
742461,1028204,1
742461,1201253,3
742461,1557613,13
742590,227116,2
742590,257369,1
742667,111222,4
742667,705724,2
742667,776769,3
742667,1017970,3
742882,181697,4
742882,583334,1
742882,1102514,1
742882,1533147,19
743155,977282,1
743238,284462,166
743238,1107620,15
743264,391062,4
743264,396051,17
743443,57166,1
743443,1141127,4
743494,833551,8
743516,444817,131
743761,400112,2
743761,995482,1
743825,46494,2
743825,1155906,3
744083,1265422,1
744093,519660,1
744093,891934,1
744364,32956,1
744364,105520,1
744364,156665,2
744364,235454,1
744364,256596,1
744364,267335,2
744364,367115,1
744364,524083,1
744364,579622,2
744364,726480,2
744364,761246,5
744364,892441,1
744364,1001931,1
744364,1077760,3
744364,1133386,1
744364,1191201,2
744364,1236797,13
744364,1262621,1
744364,1295368,1
744364,1346863,1
744364,1439677,5
744364,1450792,8
744429,13877,1
744429,64826,2
744429,89941,1
744429,257551,4
744429,700530,4
744429,1011288,1
744429,1032096,1
744429,1174129,1
744429,1345936,1
744429,1416184,2
744429,1529395,4
744478,207115,17
744478,374638,75
744478,593122,1
744478,739293,4
744696,95955,4
744696,262930,2
744696,963571,1
744696,996601,7
744696,1093800,2
744696,1381777,2
744696,1581291,1
744868,1262673,1
744868,1462731,36
745392,756126,12
746130,101817,7
746130,203265,5
746130,206637,4
746130,247934,32
746130,319557,13
746130,325827,8
746130,351154,7
746130,390983,2
746130,402555,18
746130,457527,4
746130,585183,1
746130,720915,17
746130,774135,3
746130,779194,2
746130,882422,22
746130,883275,8
746130,950421,2
746130,959604,1
746130,985575,4
746130,986347,2
746130,1006458,23
746130,1009157,11
746130,1061290,2
746130,1338486,5
746130,1386258,2
746130,1462731,5
746130,1482248,4
746234,1448383,13
746607,942836,5
746708,238907,1
746708,366097,1
746843,455195,3
746843,568706,7
746843,1253165,3
746855,400389,1
746855,488858,2
746855,639506,1
746855,642267,1
746855,733142,11
746855,1066587,2
746855,1078045,7
746855,1083165,1
746855,1245529,3
746855,1561911,4
746943,105520,1
746943,256596,2
746943,267335,1
746943,598288,4
746943,726480,3
746943,744364,1
746943,1077760,3
746943,1295368,1
746943,1486568,5
747083,23800,5
747083,1366786,3
747083,1541041,3
747300,557252,1
747315,1075472,14
747315,1379704,3
747315,1567450,27
747399,409770,23
747399,1503916,2
747516,1423807,3
747558,162614,24
747558,182204,2
747558,913054,1
747662,500050,4
747662,695445,5
747867,1176898,1
747867,1232575,4
747904,634525,1
747904,665640,2
747904,835105,10
747904,1457422,1
748084,671756,3
748084,1441776,9
749317,1240685,2
749341,267767,2
749341,352043,1
749341,485354,1
749341,615307,1
749341,699212,1
749341,790701,13
749341,802252,1
749341,963571,1
749341,1025998,2
749341,1067247,1
749341,1519324,3
749569,527478,6
749569,856118,1
749569,1325546,3
749923,353307,1
749980,1393112,1
750043,105602,2
750223,105602,2
750223,106038,1
750223,223061,7
750223,406832,10
750223,586759,1
750223,598113,1
750223,705724,2
750223,802680,1
750223,1017907,5
750223,1041716,12
750223,1191476,1
750223,1213757,1
750431,22980,9
750431,80489,7
750431,259679,7
750431,599015,7
750431,1023230,9
750470,126389,1
750470,908942,16
750470,1473166,1
750512,664330,1
750512,741004,12
750647,198072,1
750647,677152,1
750647,1537855,1
751082,391062,5
751082,1066447,1
751442,913831,6
751442,1405321,2
751577,932874,2
751577,1080806,2
751577,1545708,1
752015,411461,2
752113,806326,2
752171,172104,9
752171,576448,1
752171,1085972,1
752171,1094349,17
752221,518683,3
752221,1360494,15
752254,202980,1
752254,282699,2
752273,937164,1
752626,436207,1
752626,1217059,5
752725,125915,1
752726,368163,1
752726,961097,1
752726,1324110,3
752726,1551416,1
752892,1531296,1
752892,1564334,3
753317,807451,4
753317,830293,3
753317,895302,1
753317,1242597,55
753317,1355780,1
753350,977282,2
753616,237799,1
753616,399987,1
753616,628638,14
753836,109570,6
753836,807154,3
753909,365909,1
753909,436502,1
753909,1252123,3
754091,602700,5
754091,1450132,3
754273,79905,1
754333,93173,1
754333,247934,4
754333,416771,1
754333,1025998,1
754333,1041796,1
754333,1262219,8
754333,1292886,2
754333,1338486,1
754333,1431269,8
754333,1467392,1
754563,465256,1
754854,217969,1
754854,1286748,7
754860,84136,3
754902,375585,1
754902,942836,28
755248,21549,44
755248,740775,4
755272,1138434,1
755272,1421597,1
755522,17290,8
755522,1292994,6
755709,379342,4
755709,438893,1
755709,667166,8
755709,962111,1
755709,1008718,1
755709,1120366,1
755709,1585441,1
755752,437666,3
755752,610383,4
755752,977812,4
755752,1174129,1
755752,1436707,3
755752,1550569,1
755929,75936,4
755929,246288,1
755929,284135,17
755929,332247,6
755929,459610,1
755929,466317,1
755929,518250,2
755929,658503,5
755929,794291,3
755929,995151,1
755929,1236499,1
755929,1388111,1
755929,1420211,9
755929,1551084,2
756126,118390,19
756126,745392,35
756126,1231448,3
756140,1350304,30
756399,248616,6
756399,1132391,1
756399,1257035,1
756569,53028,3
756569,434348,2
756569,698657,1
756569,715923,1
756569,1015067,3
756614,3504,2
756614,29019,1
756614,31656,4
756614,203903,2
756614,217709,1
756614,226715,4
756614,237628,2
756614,329731,9
756614,437666,6
756614,610383,4
756614,612386,4
756614,625619,4
756614,729107,2
756614,766014,1
756614,974314,2
756614,1040099,2
756614,1086186,3
756614,1178617,1
756614,1196842,13
756614,1203522,5
756614,1209831,8
756614,1227749,1
756614,1436707,2
756614,1445323,6
756614,1449660,1
756614,1464657,3
756614,1487823,28
756614,1516993,2
756614,1550569,24
756614,1554715,2
757723,675843,3
757723,911988,2
758696,450943,14
758696,918274,11
758815,119080,14
758815,180313,2
758815,576402,1
758815,1018543,42
758815,1275839,1
758815,1366958,84
758815,1559797,2
758849,564754,1
758849,735627,1
758849,1368531,2
759019,474294,2
759019,698015,6
759019,1319073,4
759436,161296,1
759436,1508586,56
759468,1267790,1
759573,368163,3
759573,1311678,1
759616,919257,1
759616,1387166,9
760090,63827,5
760090,96051,2
760090,109152,1
760090,214559,7
760090,333528,7
760090,470379,1
760090,542410,5
760090,569831,17
760090,806127,6
760090,870678,2
760090,996754,1
760090,1026441,1
760090,1270558,1
760090,1289503,23
760090,1455914,6
760090,1543276,15
760090,1552800,8
760182,82530,2
760182,323161,1
760182,406832,3
760182,479047,25
760182,601057,3
760182,696536,7
760182,951418,1
760182,1017907,2
760182,1206395,1
760266,76477,1
760266,571947,11
760266,613867,1
760266,1218934,4
760266,1391851,2
760496,271496,1
760496,450237,1
760496,478329,2
760496,1009157,17
760964,1133619,1
761142,178471,27
761142,208316,1
761142,1307526,27
761142,1327568,9
761246,105520,7
761246,113469,4
761246,126402,1
761246,156665,2
761246,235454,8
761246,267335,9
761246,273554,6
761246,726480,7
761246,744364,2
761246,844241,1
761246,892441,1
761246,1001931,1
761246,1077760,2
761246,1262621,10
761246,1263341,1
761246,1486568,2
761246,1514816,16
761246,1548373,1
761339,103873,1
761339,111490,2
761339,117223,2
761339,134231,6
761339,248616,1
761339,364689,1
761339,421806,3
761339,798202,3
761339,883275,1
761339,1087507,3
761339,1146144,1
761339,1200643,4
761339,1223613,1
761339,1234378,5
761339,1234820,10
761339,1365748,3
761339,1420398,1
761643,822659,2
761643,850854,4
761704,794036,1
761804,231530,13
761804,892259,1
761804,921663,4
761804,1130118,4
761804,1473259,3
761895,35263,3
761895,766014,15
761895,857228,1
761895,892842,3
761895,932846,1
761895,1176898,5
761895,1184687,15
762353,99809,1
762353,234433,2
762353,258548,1
762491,46642,13
762491,247998,10
762491,259706,2
762491,283733,2
762491,458700,1
762491,621969,13
762491,844991,1
762491,849154,7
762491,963305,4
762491,1319053,7
762577,368163,1
762577,542485,21
762577,709170,1
762577,731522,3
762577,1373782,1
762784,42531,2
762798,1484566,86
762864,34517,59
762864,354677,1
762864,508139,1
762864,669316,3
762864,727837,2
762864,1057745,17
762864,1461851,4
763414,328365,34
763414,391769,12
763414,1527679,2
763451,438997,3
763451,1026616,3
763519,711726,20
763519,724723,1
763519,1110493,3
763519,1436707,1
763575,792248,148
763575,1015189,8
763575,1089822,3
763575,1251015,2
763699,1302275,1
763709,285241,1
763709,300937,14
763709,1209535,6
763715,553517,1
764516,57667,1
764516,372570,7
764516,993821,4
764619,96827,1
764619,1260028,1
764917,217969,4
764917,323327,1
764917,733142,4
764917,806127,1
764917,927228,3
764917,1066587,2
764917,1078045,8
765030,1018449,1
765030,1306036,4
765786,77985,1
765786,1026482,45
765885,671840,1
765885,709062,1
765885,1531248,7
766014,3504,2
766014,31656,11
766014,203903,3
766014,217709,1
766014,237628,1
766014,610383,1
766014,756614,1
766014,761895,15
766014,857228,1
766014,974314,2
766014,1040099,5
766014,1051038,7
766014,1176898,26
766014,1184687,1
766014,1196842,1
766014,1203522,5
766014,1300474,2
766014,1350904,1
766014,1366781,2
766014,1436707,1
766014,1449660,3
766014,1475868,2
766014,1487754,2
766014,1510740,4
766014,1550569,12
766014,1554715,8
766021,724723,14
766021,1399921,6
766021,1451122,6
766788,310191,12
766788,329307,3
766788,330434,14
766788,445704,2
766788,465256,3
766788,501804,1
766788,1041796,2
766788,1359658,2
766788,1511370,1
766902,192539,2
766902,651948,9
767163,642267,2
767163,925395,9
767163,1196718,1
767585,545075,1
767605,161255,7
767605,614070,14
767630,236163,5
767630,374330,1
767630,805183,2
767887,209093,1
767887,459610,2
767887,815309,2
767887,965671,1
767887,985600,8
767887,1053503,2
767887,1339474,2
768128,29759,22
768128,162614,1
768231,1443005,1
768285,281424,5
768285,930838,60
768285,1101142,7
768325,15355,7
768325,72705,3
768325,114437,1
768325,248505,1
768325,277913,1
768325,284135,2
768325,576934,2
768325,588861,1
768325,623579,1
768325,794291,1
768325,863340,1
768325,866781,1
768325,929014,1
768325,968606,1
768325,1129772,1
768325,1312166,10
768325,1364337,1
768325,1379246,1
768325,1396273,3
768325,1551084,4
768325,1560630,1
768561,232825,17
768561,267583,22
768561,588434,8
768561,711628,21
768561,1016273,20
768561,1191330,40
768561,1231933,1
768561,1329771,10
768561,1330950,1
768561,1482807,31
768646,334648,5
768646,1123354,9
768646,1582887,1
768734,65353,3
768734,611607,1
768734,879818,15
768734,1148552,33
768734,1546330,77
769011,783398,2
769144,651316,3
769144,1132763,1
769659,1546161,1
769686,430140,3
770133,791738,8
770133,1218454,5
770133,1406774,30
770705,15227,1
770705,84136,1
770705,228277,1
770705,646456,1
770705,819585,1
770705,895421,7
770705,974042,1
770705,1253521,1
770727,156212,1
770727,226715,1
771076,1492976,14
771114,886616,5
771114,1055302,1
771327,738183,15
771327,1033441,1
771349,1040663,32
771349,1158615,3
771454,72705,9
771454,72828,2
771454,75936,4
771454,265970,15
771454,459610,13
771454,580906,2
771454,592526,2
771454,791937,1
771454,985600,1
771454,995151,5
771454,1053503,14
771454,1098361,10
771454,1339474,4
771454,1396273,1
771454,1482802,8
771454,1495218,71
771454,1551084,2
771813,18623,99
771813,1268429,1
771813,1303825,7
772459,1094164,1
772648,20064,1
772648,205723,21
772648,700736,1
772648,1130402,15
772648,1284082,25
772648,1498751,2
772648,1541654,8
772689,1176598,37
772689,1334318,15
772689,1372734,20
772811,918977,13
773093,86447,5
773093,1390959,32
773213,24553,1
773213,183619,1
773322,87569,51
773322,340433,4
773322,618004,3
773322,842188,1
773322,1374633,1
773568,29301,7
774135,101817,4
774135,206637,1
774135,247934,5
774135,262704,1
774135,325827,7
774135,390983,2
774135,430097,1
774135,457527,9
774135,585183,1
774135,746130,3
774135,1006458,10
774135,1009157,1
774135,1073371,6
774135,1206395,21
774135,1317743,1
774135,1462731,1
774135,1559115,1
774135,1578609,5
774355,638212,3
774355,971409,2
775163,284351,1
775163,655210,1
775163,1218474,2
775163,1393580,1
775163,1570847,4
775217,59145,25
775217,1194826,2
775217,1231078,171
775306,56660,1
775306,950474,6
775410,860465,23
775585,465557,15
775949,671840,10
775949,1022403,2
775949,1558783,1
776031,167720,1
776031,680550,1
776031,732107,24
776031,941873,3
776143,82668,1
776184,368862,2
776184,688101,14
776325,54714,2
776325,1366786,4
776464,350965,1
776464,1093239,37
776464,1224377,1
776626,387347,2
776626,1014983,6
776626,1450847,6
776626,1587347,1
776634,52286,1
776634,111490,1
776634,248616,1
776634,297872,1
776634,592095,5
776634,598288,1
776634,740246,17
776634,929020,3
776634,1197546,2
776634,1234820,3
776634,1353435,2
776769,46959,2
776769,90805,1
776769,111222,1
776769,328069,1
776769,548059,2
776769,598113,2
776769,742667,1
776769,917204,7
776769,1035639,1
776784,122452,2
776784,239911,9
776784,300547,1
776784,555400,2
777095,400872,18
777378,54860,1
777715,269650,2
777812,827436,2
778008,76886,27
778008,874903,2
778008,1262673,54
778008,1339480,36
778008,1395013,5
778049,687974,1
778081,34176,2
778081,1257468,9
778081,1563593,2
778102,33426,2
778102,264355,12
778663,1039544,9
778882,618443,22
778882,1142210,1
778891,333116,2
778891,908847,1
778940,896475,3
779194,38493,10
779194,351154,1
779194,454921,3
779194,1064025,10
779194,1537917,1
779342,496113,5
779410,1051590,14
779410,1176439,1
779532,134549,26
779562,1132763,1
779562,1231857,3
779563,910565,2
779563,1580638,21
779837,242972,3
779837,259286,3
779837,503051,2
779837,985552,2
779837,1457258,1
780217,213918,7
780217,684202,9
780283,710079,1
780283,910565,1
780474,597971,171
781133,588469,2
781133,839763,5
781381,1045512,50
781519,449813,1
781666,37889,3
781666,45245,5
781666,109514,10
781666,165380,1
781666,223982,1
781666,226854,1
781666,279199,2
781666,310474,1
781666,554949,6
781666,596189,3
781666,618693,1
781666,636984,2
781666,690938,2
781666,793659,1
781666,815213,8
781666,844241,2
781666,919660,12
781666,934838,1
781666,951149,1
781666,1067683,1
781666,1129606,2
781666,1141034,1
781666,1306181,12
781666,1314668,8
781666,1351840,1
781666,1531296,3
781666,1564334,4
781940,687974,11
782221,95102,7
782221,330558,2
782221,368163,2
782221,464784,1
782221,585749,1
782221,983102,1
782221,1129419,1
782221,1299770,22
782731,381386,1
783105,509745,1
783105,663353,29
783105,791786,20
783105,1506481,2
783157,468192,10
783157,517487,29
783209,876048,12
783209,1264255,29
783209,1407542,10
783308,125183,67
783308,402004,1
783398,116078,2
783398,124719,9
783398,325635,2
783398,447688,1
783398,453184,1
783398,463056,4
783398,712705,2
783398,769011,2
783661,400872,4
783661,935475,19
783661,1302551,1
783661,1546846,14
784022,63076,30
784022,99354,1
784022,1265273,3
784249,960311,1
784467,360368,1
784467,483473,1
784648,81592,2
784648,900671,2
784648,1562478,4
784902,487691,2
784934,130839,12
785146,1414095,1
785215,7534,1
785215,355128,3
785215,1034542,2
785215,1094164,9
785215,1443267,3
785294,426342,6
785294,857228,1
785294,1135618,2
785533,136761,48
785533,295818,37
785533,727445,44
785533,1355461,1
785664,240621,6
785664,288611,5
785664,324877,1
785664,473191,1
785664,978627,7
785664,1041716,1
785678,681498,2
785689,142057,9
785689,147066,9
785689,206143,1
785689,363598,3
785689,381315,1
785689,383390,4
785689,389055,4
785689,1230593,4
785689,1413579,5
785719,554704,8
785719,985156,1
785719,1469297,24
785719,1550245,15
785719,1562351,109
786026,166919,1
786026,290152,5
786026,445478,8
786106,301467,1
786106,893780,1
786151,123962,1
787210,165380,1
787210,223982,2
787210,233012,2
787210,395722,2
787210,410266,1
787210,430618,4
787210,557870,1
787210,633173,3
787210,686205,6
787210,919660,1
787210,1222602,22
787210,1261231,4
787210,1567862,6
